CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,remark
07-12-2023,13:58,MM,5004,300,2,0,0,0,79,day7
07-12-2023,13:58,MM,5004,300,3,0,0,0,1,day7
07-12-2023,13:58,MM,5030,150,1,0,0,0,2,day7
07-12-2023,13:58,MM,5031,100,1,0,0,0,19,day7
07-12-2023,13:58,MM,5031,100,3,0,0,0,4,day7
07-12-2023,13:58,MM,,100,1,0,0,0,13,day7
07-12-2023,13:58,PK,2001,100,1,0,0,0,1235,day7
07-12-2023,13:58,PK,2001,100,3,0,0,0,69,day7
07-12-2023,13:58,PK,2001,200,1,0,0,0,38,day7
07-12-2023,13:58,PK,2001,200,3,0,0,0,2,day7
07-12-2023,13:58,PK,2001,300,2,1,0,0,3,day7
07-12-2023,13:58,PK,4010,100,1,0,0,0,3,day7
07-12-2023,13:58,PK,4012,100,1,0,0,0,530,day7
07-12-2023,13:58,PK,4012,100,1,1,0,0,3,day7
07-12-2023,13:58,PK,4012,100,3,0,0,0,43,day7
07-12-2023,13:58,PK,4012,300,2,1,0,0,70,day7
07-12-2023,13:58,PK,5004,300,2,0,0,0,145,day7
07-12-2023,13:58,PK,5030,150,1,0,0,0,2,day7
07-12-2023,13:58,PK,5031,100,1,0,0,0,43,day7
07-12-2023,13:58,PK,5031,100,3,0,0,0,3,day7
07-12-2023,13:58,PK,,100,1,0,0,0,35,day7
07-12-2023,13:59,MM,2001,100,1,0,0,0,397,day7
07-12-2023,13:59,MM,2001,100,3,0,0,0,28,day7
07-12-2023,13:59,MM,2001,200,1,0,0,0,8,day7
07-12-2023,13:59,MM,2001,300,2,1,0,0,1,day7
07-12-2023,13:59,MM,2001,400,2,1,0,0,1,day7
07-12-2023,13:59,MM,4010,100,1,0,0,0,2,day7
07-12-2023,13:59,MM,4012,100,1,0,0,0,188,day7
07-12-2023,13:59,MM,4012,100,3,0,0,0,29,day7
07-12-2023,13:59,MM,4012,200,1,0,0,0,2,day7
07-12-2023,13:59,MM,4012,300,2,1,0,0,58,day7
07-12-2023,13:59,MM,5004,300,2,0,0,0,52,day7
07-12-2023,13:59,MM,5030,150,1,0,0,0,1,day7
07-12-2023,13:59,MM,5031,100,1,0,0,0,16,day7
07-12-2023,13:59,MM,5031,100,1,1,0,0,1,day7
07-12-2023,13:59,MM,,100,1,0,0,0,10,day7
07-12-2023,13:59,PK,2001,100,1,0,0,0,1239,day7
07-12-2023,13:59,PK,2001,100,3,0,0,0,88,day7
07-12-2023,13:59,PK,2001,200,1,0,0,0,17,day7
07-12-2023,13:59,PK,2001,300,2,1,0,0,2,day7
07-12-2023,13:59,PK,4010,100,1,0,0,0,7,day7
07-12-2023,13:59,PK,4010,150,1,0,0,0,1,day7
07-12-2023,13:59,PK,4012,100,1,0,0,0,527,day7
07-12-2023,13:59,PK,4012,100,3,0,0,0,72,day7
07-12-2023,13:59,PK,4012,200,1,0,0,0,2,day7
07-12-2023,13:59,PK,4012,300,2,1,0,0,68,day7
07-12-2023,13:59,PK,5004,300,2,0,0,0,123,day7
07-12-2023,13:59,PK,5031,100,1,0,0,0,41,day7
07-12-2023,13:59,PK,5031,100,3,0,0,0,8,day7
07-12-2023,13:59,PK,,100,1,0,0,0,33,day7
07-12-2023,14:00,MM,2001,100,1,0,0,0,416,day7
07-12-2023,14:00,MM,2001,100,3,0,0,0,42,day7
07-12-2023,14:00,MM,2001,200,1,0,0,0,4,day7
07-12-2023,14:00,MM,2001,300,2,1,0,0,1,day7
07-12-2023,14:00,MM,4010,100,1,0,0,0,2,day7
07-12-2023,14:00,MM,4012,100,1,0,0,0,196,day7
07-12-2023,14:00,MM,4012,100,3,0,0,0,22,day7
07-12-2023,14:00,MM,4012,300,2,1,0,0,47,day7
07-12-2023,14:00,MM,5004,300,2,0,0,0,146,day7
07-12-2023,14:00,MM,5031,100,1,0,0,0,15,day7
07-12-2023,14:00,MM,,100,1,0,0,0,16,day7
07-12-2023,14:00,PK,2001,100,1,0,0,0,1254,day7
07-12-2023,14:00,PK,2001,100,3,0,0,0,104,day7
07-12-2023,14:00,PK,2001,200,1,0,0,0,25,day7
07-12-2023,14:00,PK,2001,200,3,0,0,0,2,day7
07-12-2023,14:00,PK,2001,300,2,1,0,0,1,day7
07-12-2023,14:00,PK,2001,400,2,1,0,0,1,day7
07-12-2023,14:00,PK,4010,100,1,0,0,0,3,day7
07-12-2023,14:00,PK,4010,100,3,0,0,0,1,day7
07-12-2023,14:00,PK,4010,150,1,0,0,0,1,day7
07-12-2023,14:00,PK,4012,100,1,0,0,0,550,day7
07-12-2023,14:00,PK,4012,100,3,0,0,0,47,day7
07-12-2023,14:00,PK,4012,200,1,0,0,0,2,day7
07-12-2023,14:00,PK,4012,300,2,1,0,0,75,day7
07-12-2023,14:00,PK,5004,300,2,0,0,0,223,day7
07-12-2023,14:00,PK,5031,100,1,0,0,0,48,day7
07-12-2023,14:00,PK,5031,100,3,0,0,0,3,day7
