CDRDATE,CP_NAME,CPID,ACCESSFLAG,BASICCAUSE,INTERNALCAUSE,REVENUE,TOTAL,REMARK
2023-11-06 01,NetM_GooglePlay,78,66,940,5030,0,1,day0
2023-11-06 01,NetM_GooglePlay,78,66,940,5031,0,4,day0
2023-11-06 01,NetM_GooglePlay,78,67,941,2001,0,316,day0
2023-11-06 01,NetM_GooglePlay,78,68,111,4012,0,7146,day0
2023-11-06 01,NetM_GooglePlay,78,68,948,4010,0,2,day0
2023-11-06 01,NetM_GooglePlay,78,68,948,5030,0,2,day0
2023-11-06 01,NetM_GooglePlay,78,68,948,5031,0,65,day0
2023-11-06 01,NetM_GooglePlay,78,68,949,2001,4478207,314,day0
2023-11-06 01,Braincode,93,66,813,,0,2,day0
2023-11-06 01,,,66,10,,0,20,day0
2023-11-06 01,,,67,100,,0,1,day0
2023-11-06 02,MitraComm Ekasarana,100,66,938,2001,500,1,day0
2023-11-06 02,MitraComm Ekasarana,100,67,111,4012,0,469,day0
2023-11-06 02,MitraComm Ekasarana,100,67,41,,800,1,day0
2023-11-06 02,MitraComm Ekasarana,100,67,940,4010,0,27,day0
2023-11-06 02,MitraComm Ekasarana,100,67,940,5030,0,78,day0
2023-11-06 02,MitraComm Ekasarana,100,67,940,5031,0,9,day0
2023-11-06 02,MitraComm Ekasarana,100,67,941,2001,86400,108,day0
2023-11-06 02,SPRINT_Strata Prima Internusa,107,66,938,2001,128450,257,day0
2023-11-06 02,SPRINT_Strata Prima Internusa,107,66,940,4012,0,287,day0
2023-11-06 02,SPRINT_Strata Prima Internusa,107,67,111,4012,0,284,day0
2023-11-06 02,SPRINT_Strata Prima Internusa,107,67,940,5031,0,1,day0
2023-11-06 02,SPRINT_Strata Prima Internusa,107,67,941,2001,256000,332,day0
2023-11-06 02,Jatis Mobile,110,66,938,2001,0,7,day0
2023-11-06 02,Jatis Mobile,110,67,111,4012,0,1,day0
2023-11-06 02,Jatis Mobile,110,67,941,2001,495,7,day0
2023-11-06 02,CP Nine Live,123,73,941,2001,0,2,day0
2023-11-06 02,Artajasa,134,66,940,4012,0,1,day0
2023-11-06 02,Infinetworks CIMB Niaga,137,66,938,2001,1350,3,day0
2023-11-06 02,Infinetworks CIMB Niaga,137,66,940,4012,0,1,day0
2023-11-06 02,Infinetworks CIMB Niaga,137,67,111,4012,0,10,day0
2023-11-06 02,Infinetworks CIMB Niaga,137,67,940,5030,0,1,day0
2023-11-06 02,Infinetworks CIMB Niaga,137,67,940,5031,0,3,day0
2023-11-06 02,Infinetworks CIMB Niaga,137,67,941,2001,66800,86,day0
2023-11-06 02,Global Media Solusi,153,73,111,4012,0,374,day0
2023-11-06 02,Global Media Solusi,153,73,23,,1325958,1338,day0
2023-11-06 02,Global Media Solusi,153,73,6,,6937,7,day0
2023-11-06 02,Global Media Solusi,153,73,940,5031,0,4,day0
2023-11-06 02,Global Media Solusi,153,73,941,2001,8919,9,day0
2023-11-06 02,GENFLIX,154,66,938,2001,0,10,day0
2023-11-06 02,GENFLIX,154,73,941,2001,0,9,day0
2023-11-06 02,Emobile,156,66,601,,0,2,day0
2023-11-06 02,Emobile,156,66,938,2001,3650,8,day0
2023-11-06 02,Emobile,156,66,940,4012,0,4,day0
2023-11-06 02,Emobile,156,67,111,4012,0,9,day0
2023-11-06 02,Emobile,156,67,940,5030,0,2,day0
2023-11-06 02,Emobile,156,67,941,2001,11000,18,day0
2023-11-06 02,Integrasi Tunas Muda,163,73,111,4012,0,15659,day0
2023-11-06 02,Integrasi Tunas Muda,163,73,6,,4955,5,day0
2023-11-06 02,Integrasi Tunas Muda,163,73,940,5031,0,9,day0
2023-11-06 02,Integrasi Tunas Muda,163,73,941,2001,530185,535,day0
2023-11-06 02,Era Digital Media,164,66,938,2001,0,4,day0
2023-11-06 02,Era Digital Media,164,72,9,,0,1,day0
2023-11-06 02,Era Digital Media,164,73,941,2001,0,11,day0
2023-11-06 02,Yatta Eracipta Solusi,166,73,111,4012,0,19191,day0
2023-11-06 02,Yatta Eracipta Solusi,166,73,23,,9910,5,day0
2023-11-06 02,Yatta Eracipta Solusi,166,73,6,,336940,170,day0
2023-11-06 02,Yatta Eracipta Solusi,166,73,940,5031,0,70,day0
2023-11-06 02,Yatta Eracipta Solusi,166,73,941,2001,457842,236,day0
2023-11-06 02,Yatta Eracipta Solusi,166,73,973,,87208,44,day0
2023-11-06 02,Forest Indo Niaga,171,66,938,2001,0,1,day0
2023-11-06 02,Forest Indo Niaga,171,73,111,4012,0,8516,day0
2023-11-06 02,Forest Indo Niaga,171,73,23,,1982,1,day0
2023-11-06 02,Forest Indo Niaga,171,73,940,5031,0,5,day0
2023-11-06 02,Forest Indo Niaga,171,73,941,2001,37658,21,day0
2023-11-06 02,Forest Indo Niaga,171,73,973,,152614,77,day0
2023-11-06 02,Sinergi Bestama Indonesia,187,73,941,2001,0,6,day0
2023-11-06 02,Digital HUB Accenture,191,66,938,2001,0,16,day0
2023-11-06 02,Digital HUB Accenture,191,67,941,2001,0,20,day0
2023-11-06 02,PT Festival Digital Nusantara,193,66,938,2001,0,11,day0
2023-11-06 02,PT Festival Digital Nusantara,193,73,941,2001,0,2,day0
2023-11-06 02,VIU,198,67,941,2001,0,58,day0
2023-11-06 02,Galatic Multimedia_oomph,201,66,938,2001,0,1,day0
2023-11-06 02,Galatic Multimedia_oomph,201,73,941,2001,0,29,day0
2023-11-06 02,LinkIT_360,206,73,111,4012,0,41715,day0
2023-11-06 02,LinkIT_360,206,73,23,,392436,198,day0
2023-11-06 02,LinkIT_360,206,73,6,,41622,21,day0
2023-11-06 02,LinkIT_360,206,73,940,5031,0,112,day0
2023-11-06 02,LinkIT_360,206,73,941,2001,923612,468,day0
2023-11-06 02,LinkIT_360,206,73,973,,221984,112,day0
2023-11-06 02,PT Metrane,210,66,601,,0,1,day0
2023-11-06 02,PT Metrane,210,67,941,2001,0,26,day0
2023-11-06 02,PT Metrane,210,68,949,2001,1171,1,day0
2023-11-06 02,Akses Cipta Solusi,235,66,938,2001,450,1,day0
2023-11-06 02,Akses Cipta Solusi,235,67,111,4012,0,1,day0
2023-11-06 02,Redision,237,66,938,2001,0,4,day0
2023-11-06 02,Redision,237,67,111,4012,0,1,day0
2023-11-06 02,Redision,237,67,941,2001,9910,4,day0
2023-11-06 02,GMS AG (bulk),239,66,938,2001,0,1651,day0
2023-11-06 02,GMS AG (bulk),239,66,940,5030,0,34,day0
2023-11-06 02,GMS AG (bulk),239,66,940,5031,0,85,day0
2023-11-06 02,Monty Mobile (bulk),240,66,938,2001,0,53,day0
2023-11-06 02,BPJS,242,67,111,4012,0,28,day0
2023-11-06 02,BPJS,242,67,940,5030,0,2,day0
2023-11-06 02,BPJS,242,67,941,2001,8328,24,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,66,601,,0,13,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,72,123,2001,0,56,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,72,372,,0,1,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,72,987,2001,0,1,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,73,111,4012,0,29,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,73,23,,2930132,3077,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,73,6,,3962,6,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,73,940,5030,0,4,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,73,940,5031,0,122,day0
2023-11-06 02,PT. Gloria Viva Nusantara,250,73,941,2001,8420,24800,day0
2023-11-06 02,SahabatMudaKreatif,252,73,111,4012,0,55421,day0
2023-11-06 02,SahabatMudaKreatif,252,73,23,,1982,1,day0
2023-11-06 02,SahabatMudaKreatif,252,73,6,,4758782,2401,day0
2023-11-06 02,SahabatMudaKreatif,252,73,940,4010,0,24,day0
2023-11-06 02,SahabatMudaKreatif,252,73,940,5031,0,982,day0
2023-11-06 02,SahabatMudaKreatif,252,73,941,2001,245768,128,day0
2023-11-06 02,SahabatMudaKreatif,252,73,973,,27748,14,day0
2023-11-06 02,8Elements,254,66,938,2001,0,2,day0
2023-11-06 02,8Elements,254,67,941,2001,991,1,day0
2023-11-06 02,8Elements,254,72,372,2001,0,1,day0
2023-11-06 02,8Elements,254,72,987,2001,0,1,day0
2023-11-06 02,8Elements,254,73,941,2001,991,8,day0
2023-11-06 02,PT. Aman Devloop Indonesia,257,73,940,4010,0,11,day0
2023-11-06 02,PT. Aman Devloop Indonesia,257,73,940,5031,0,3,day0
2023-11-06 02,PT. Aman Devloop Indonesia,257,73,941,2001,0,2586,day0
2023-11-06 02,Hypermind,258,66,938,2001,0,2,day0
2023-11-06 02,Hypermind,258,73,941,2001,0,8277,day0
2023-11-06 02,Telesat_System_Integrator,261,73,111,4012,0,12,day0
2023-11-06 02,Telesat_System_Integrator,261,73,23,,531176,536,day0
2023-11-06 02,Telesat_System_Integrator,261,73,6,,991,1,day0
2023-11-06 02,Artha_Ghani_Sempurna,263,73,111,4012,0,23024,day0
2023-11-06 02,Artha_Ghani_Sempurna,263,73,23,,1982,2,day0
2023-11-06 02,Artha_Ghani_Sempurna,263,73,940,5031,0,9,day0
2023-11-06 02,Artha_Ghani_Sempurna,263,73,941,2001,278471,286,day0
2023-11-06 02,Artha_Ghani_Sempurna,263,73,973,,240813,243,day0
2023-11-06 02,Terminal Kreasi Nusantara,2836,73,111,4012,0,117,day0
2023-11-06 02,Terminal Kreasi Nusantara,2836,73,23,,2313985,2335,day0
2023-11-06 02,Terminal Kreasi Nusantara,2836,73,6,,12883,13,day0
2023-11-06 02,Terminal Kreasi Nusantara,2836,73,940,5031,0,5,day0
2023-11-06 02,Terminal Kreasi Nusantara,2836,73,941,2001,3964,6,day0
2023-11-06 02,KEE_Digital,2895,73,941,2001,0,2,day0
2023-11-06 02,18 Box Media,2915,72,123,2001,0,2,day0
2023-11-06 02,18 Box Media,2915,72,372,2001,0,17,day0
2023-11-06 02,18 Box Media,2915,72,9,,0,4,day0
2023-11-06 02,18 Box Media,2915,72,987,2001,0,17,day0
2023-11-06 02,18 Box Media,2915,73,111,4012,0,3575,day0
2023-11-06 02,18 Box Media,2915,73,23,,5943,3,day0
2023-11-06 02,18 Box Media,2915,73,6,,3962,2,day0
2023-11-06 02,18 Box Media,2915,73,940,5031,0,12528,day0
2023-11-06 02,18 Box Media,2915,73,941,2001,4924766,2556,day0
2023-11-06 02,Access Mobile,42,66,938,2001,0,36,day0
2023-11-06 02,Access Mobile,42,67,940,5030,0,2,day0
2023-11-06 02,Access Mobile,42,67,941,2001,0,66,day0
2023-11-06 02,Triyakom,50,66,938,2001,0,144,day0
2023-11-06 02,Triyakom,50,67,111,4012,0,1022,day0
2023-11-06 02,Triyakom,50,67,940,4010,0,94,day0
2023-11-06 02,Triyakom,50,67,940,5030,0,2994,day0
2023-11-06 02,Triyakom,50,67,940,5031,0,26,day0
2023-11-06 02,Triyakom,50,67,941,2001,5946,60370,day0
2023-11-06 02,Triyakom,50,68,111,4012,0,19,day0
2023-11-06 02,Triyakom,50,68,949,2001,921000,92,day0
2023-11-06 02,Triyakom,50,72,123,2001,0,4,day0
2023-11-06 02,Triyakom,50,72,372,2001,0,19,day0
2023-11-06 02,Triyakom,50,72,9,,0,6,day0
2023-11-06 02,Triyakom,50,72,987,2001,0,19,day0
2023-11-06 02,Triyakom,50,73,111,4012,0,234,day0
2023-11-06 02,Triyakom,50,73,941,2001,39743,44,day0
2023-11-06 02,Triyakom,50,73,973,,9911,11,day0
2023-11-06 02,Utopia,51,67,941,2001,0,1,day0
2023-11-06 02,Utopia,51,67,998,,0,3385,day0
2023-11-06 02,Utopia,51,72,372,2001,0,1,day0
2023-11-06 02,Utopia,51,72,987,2001,0,1,day0
2023-11-06 02,Utopia,51,73,111,4012,0,185691,day0
2023-11-06 02,Utopia,51,73,23,,4036884,8156,day0
2023-11-06 02,Utopia,51,73,6,,411750,831,day0
2023-11-06 02,Utopia,51,73,940,4010,0,19,day0
2023-11-06 02,Utopia,51,73,940,5031,0,305,day0
2023-11-06 02,Utopia,51,73,941,2001,987929,1131,day0
2023-11-06 02,Utopia,51,73,973,,305622,446,day0
2023-11-06 02,Utopia,51,73,991,,900,1,day0
2023-11-06 02,Falcon,52,66,938,2001,0,60,day0
2023-11-06 02,Falcon,52,67,111,4012,0,1,day0
2023-11-06 02,Falcon,52,67,941,2001,991,1,day0
2023-11-06 02,Falcon,52,72,372,2001,0,204,day0
2023-11-06 02,Falcon,52,72,9,,0,157,day0
2023-11-06 02,Falcon,52,72,940,5031,0,2,day0
2023-11-06 02,Falcon,52,72,987,2001,0,204,day0
2023-11-06 02,Falcon,52,73,111,4012,0,110,day0
2023-11-06 02,Falcon,52,73,23,,991,1,day0
2023-11-06 02,Falcon,52,73,940,5031,0,1,day0
2023-11-06 02,Falcon,52,73,941,2001,8919,503,day0
2023-11-06 02,Fortumo,69,67,941,2001,0,28,day0
2023-11-06 02,Fortumo,69,68,111,4012,0,25,day0
2023-11-06 02,Fortumo,69,68,949,2001,126590,7,day0
2023-11-06 02,Opera,70,66,938,2001,0,1,day0
2023-11-06 02,Opera,70,67,363,,0,1,day0
2023-11-06 02,Codapay,74,66,938,2001,0,5,day0
2023-11-06 02,Codapay,74,67,41,,0,2,day0
2023-11-06 02,Codapay,74,67,715,,0,6,day0
2023-11-06 02,Codapay,74,67,940,5030,0,6,day0
2023-11-06 02,Codapay,74,67,941,2001,0,218,day0
2023-11-06 02,Codapay,74,68,111,4012,0,6,day0
2023-11-06 02,Codapay,74,68,949,2001,1126064,90,day0
2023-11-06 02,Line,76,68,949,2001,246209,29,day0
2023-11-06 02,Celltick_Project,77,66,938,2001,0,2,day0
2023-11-06 02,Celltick_Project,77,72,372,2001,0,1,day0
2023-11-06 02,Celltick_Project,77,72,987,2001,0,1,day0
2023-11-06 02,Celltick_Project,77,73,111,4012,0,50246,day0
2023-11-06 02,Celltick_Project,77,73,23,,722127,826,day0
2023-11-06 02,Celltick_Project,77,73,6,,625697,742,day0
2023-11-06 02,Celltick_Project,77,73,940,4010,0,8,day0
2023-11-06 02,Celltick_Project,77,73,940,5031,0,295,day0
2023-11-06 02,Celltick_Project,77,73,941,2001,1310374,1594,day0
2023-11-06 02,NetM_GooglePlay,78,66,938,2001,0,157,day0
2023-11-06 02,NetM_GooglePlay,78,66,940,5031,0,4,day0
2023-11-06 02,NetM_GooglePlay,78,67,941,2001,0,203,day0
2023-11-06 02,NetM_GooglePlay,78,68,111,4012,0,6266,day0
2023-11-06 02,NetM_GooglePlay,78,68,948,5031,0,48,day0
2023-11-06 02,NetM_GooglePlay,78,68,949,2001,3189362,203,day0
2023-11-06 02,,,66,10,,0,2,day0
2023-11-06 03,MitraComm Ekasarana,100,66,938,2001,500,1,day0
2023-11-06 03,MitraComm Ekasarana,100,67,111,4012,0,481,day0
2023-11-06 03,MitraComm Ekasarana,100,67,940,4010,0,20,day0
2023-11-06 03,MitraComm Ekasarana,100,67,940,5030,0,91,day0
2023-11-06 03,MitraComm Ekasarana,100,67,940,5031,0,9,day0
2023-11-06 03,MitraComm Ekasarana,100,67,941,2001,86400,108,day0
2023-11-06 03,SPRINT_Strata Prima Internusa,107,66,938,2001,86000,172,day0
2023-11-06 03,SPRINT_Strata Prima Internusa,107,66,940,4012,0,196,day0
2023-11-06 03,SPRINT_Strata Prima Internusa,107,67,111,4012,0,202,day0
2023-11-06 03,SPRINT_Strata Prima Internusa,107,67,940,5030,0,2,day0
2023-11-06 03,SPRINT_Strata Prima Internusa,107,67,941,2001,154600,199,day0
2023-11-06 03,Jatis Mobile,110,66,938,2001,0,7,day0
2023-11-06 03,Jatis Mobile,110,67,111,4012,0,1,day0
2023-11-06 03,Jatis Mobile,110,67,941,2001,495,7,day0
2023-11-06 03,CP Nine Live,123,73,941,2001,0,18,day0
2023-11-06 03,Artajasa,134,66,938,2001,900,2,day0
2023-11-06 03,Artajasa,134,66,940,4012,0,2,day0
2023-11-06 03,Artajasa,134,67,941,2001,1200,2,day0
2023-11-06 03,Infinetworks CIMB Niaga,137,66,940,4012,0,3,day0
2023-11-06 03,Infinetworks CIMB Niaga,137,67,111,4012,0,17,day0
2023-11-06 03,Infinetworks CIMB Niaga,137,67,940,5031,0,2,day0
2023-11-06 03,Infinetworks CIMB Niaga,137,67,941,2001,49000,63,day0
2023-11-06 03,Global Media Solusi,153,73,111,4012,0,1,day0
2023-11-06 03,Global Media Solusi,153,73,23,,5601420,11316,day0
2023-11-06 03,GENFLIX,154,66,938,2001,0,22,day0
2023-11-06 03,GENFLIX,154,73,941,2001,0,4,day0
2023-11-06 03,Emobile,156,66,601,,0,2,day0
2023-11-06 03,Emobile,156,66,938,2001,2800,6,day0
2023-11-06 03,Emobile,156,66,940,4012,0,6,day0
2023-11-06 03,Emobile,156,67,111,4012,0,23,day0
2023-11-06 03,Emobile,156,67,941,2001,17600,26,day0
2023-11-06 03,Integrasi Tunas Muda,163,73,111,4012,0,18617,day0
2023-11-06 03,Integrasi Tunas Muda,163,73,6,,1982,2,day0
2023-11-06 03,Integrasi Tunas Muda,163,73,940,5031,0,17,day0
2023-11-06 03,Integrasi Tunas Muda,163,73,941,2001,581717,588,day0
2023-11-06 03,Integrasi Tunas Muda,163,73,973,,991,1,day0
2023-11-06 03,Era Digital Media,164,66,938,2001,0,4,day0
2023-11-06 03,Era Digital Media,164,72,9,,0,1,day0
2023-11-06 03,Era Digital Media,164,73,111,4012,0,188036,day0
2023-11-06 03,Era Digital Media,164,73,23,,203155,205,day0
2023-11-06 03,Era Digital Media,164,73,6,,3059217,3028,day0
2023-11-06 03,Era Digital Media,164,73,940,4010,0,48,day0
2023-11-06 03,Era Digital Media,164,73,940,5031,0,798,day0
2023-11-06 03,Era Digital Media,164,73,941,2001,3339670,3389,day0
2023-11-06 03,Era Digital Media,164,73,973,,2964081,2990,day0
2023-11-06 03,Yatta Eracipta Solusi,166,66,938,2001,0,1,day0
2023-11-06 03,Yatta Eracipta Solusi,166,73,111,4012,0,18240,day0
2023-11-06 03,Yatta Eracipta Solusi,166,73,23,,9910,5,day0
2023-11-06 03,Yatta Eracipta Solusi,166,73,6,,352796,178,day0
2023-11-06 03,Yatta Eracipta Solusi,166,73,940,5031,0,81,day0
2023-11-06 03,Yatta Eracipta Solusi,166,73,941,2001,261624,137,day0
2023-11-06 03,Yatta Eracipta Solusi,166,73,973,,130812,66,day0
2023-11-06 03,Forest Indo Niaga,171,73,111,4012,0,9442,day0
2023-11-06 03,Forest Indo Niaga,171,73,23,,67388,34,day0
2023-11-06 03,Forest Indo Niaga,171,73,940,5031,0,11,day0
2023-11-06 03,Forest Indo Niaga,171,73,941,2001,91172,46,day0
2023-11-06 03,Forest Indo Niaga,171,73,973,,81262,41,day0
2023-11-06 03,Sinergi Bestama Indonesia,187,73,111,4012,0,17182,day0
2023-11-06 03,Sinergi Bestama Indonesia,187,73,23,,378562,203,day0
2023-11-06 03,Sinergi Bestama Indonesia,187,73,6,,33694,28,day0
2023-11-06 03,Sinergi Bestama Indonesia,187,73,940,5031,0,5,day0
2023-11-06 03,Sinergi Bestama Indonesia,187,73,941,2001,3133542,2617,day0
2023-11-06 03,Sinergi Bestama Indonesia,187,73,973,,318111,293,day0
2023-11-06 03,Digital HUB Accenture,191,66,938,2001,0,9,day0
2023-11-06 03,Digital HUB Accenture,191,67,941,2001,0,9,day0
2023-11-06 03,PT Festival Digital Nusantara,193,66,938,2001,0,17,day0
2023-11-06 03,PT Festival Digital Nusantara,193,73,941,2001,0,4,day0
2023-11-06 03,VIU,198,67,941,2001,0,45,day0
2023-11-06 03,Galatic Multimedia_oomph,201,73,941,2001,0,1981,day0
2023-11-06 03,LinkIT_360,206,66,938,2001,0,2,day0
2023-11-06 03,LinkIT_360,206,73,111,4012,0,65639,day0
2023-11-06 03,LinkIT_360,206,73,23,,554960,280,day0
2023-11-06 03,LinkIT_360,206,73,6,,114956,58,day0
2023-11-06 03,LinkIT_360,206,73,940,5031,0,285,day0
2023-11-06 03,LinkIT_360,206,73,941,2001,1460734,738,day0
2023-11-06 03,LinkIT_360,206,73,973,,767034,387,day0
2023-11-06 03,PT Metrane,210,67,941,2001,0,18,day0
2023-11-06 03,Akses Cipta Solusi,235,67,111,4012,0,2,day0
2023-11-06 03,Redision,237,66,938,2001,0,1,day0
2023-11-06 03,Redision,237,67,941,2001,0,1,day0
2023-11-06 03,GMS AG (bulk),239,66,938,2001,0,1546,day0
2023-11-06 03,GMS AG (bulk),239,66,940,5030,0,23,day0
2023-11-06 03,GMS AG (bulk),239,66,940,5031,0,116,day0
2023-11-06 03,Monty Mobile (bulk),240,66,938,2001,0,36,day0
2023-11-06 03,BPJS,242,67,111,4012,0,25,day0
2023-11-06 03,BPJS,242,67,41,,694,2,day0
2023-11-06 03,BPJS,242,67,940,4010,0,4,day0
2023-11-06 03,BPJS,242,67,940,5030,0,4,day0
2023-11-06 03,BPJS,242,67,941,2001,6246,18,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,66,601,,0,26,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,72,123,2001,0,90,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,72,293,,0,2,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,72,372,,0,6,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,72,968,,0,1,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,72,987,2001,0,6,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,111,4012,0,135,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,23,,7946548,9234,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,6,,15357,16,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,83,2001,0,2,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,940,5030,0,4,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,940,5031,0,223,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,941,2001,19314,51297,day0
2023-11-06 03,PT. Gloria Viva Nusantara,250,73,973,,991,1,day0
2023-11-06 03,SahabatMudaKreatif,252,73,111,4012,0,59353,day0
2023-11-06 03,SahabatMudaKreatif,252,73,23,,5946,3,day0
2023-11-06 03,SahabatMudaKreatif,252,73,940,5031,0,174,day0
2023-11-06 03,SahabatMudaKreatif,252,73,941,2001,85226,43,day0
2023-11-06 03,SahabatMudaKreatif,252,73,973,,7928,4,day0
2023-11-06 03,8Elements,254,66,938,2001,0,3,day0
2023-11-06 03,8Elements,254,73,941,2001,0,6,day0
2023-11-06 03,PT. Aman Devloop Indonesia,257,73,111,4012,0,16434,day0
2023-11-06 03,PT. Aman Devloop Indonesia,257,73,23,,28839091,14554,day0
2023-11-06 03,PT. Aman Devloop Indonesia,257,73,6,,195227,106,day0
2023-11-06 03,PT. Aman Devloop Indonesia,257,73,940,4010,0,1,day0
2023-11-06 03,PT. Aman Devloop Indonesia,257,73,940,5031,0,23,day0
2023-11-06 03,PT. Aman Devloop Indonesia,257,73,941,2001,1390373,1339,day0
2023-11-06 03,PT. Aman Devloop Indonesia,257,73,973,,457842,455,day0
2023-11-06 03,Hypermind,258,66,938,2001,0,1,day0
2023-11-06 03,Hypermind,258,73,941,2001,0,7617,day0
2023-11-06 03,Telesat_System_Integrator,261,73,23,,1374517,1387,day0
2023-11-06 03,Telesat_System_Integrator,261,73,6,,991,1,day0
2023-11-06 03,Artha_Ghani_Sempurna,263,73,111,4012,0,92125,day0
2023-11-06 03,Artha_Ghani_Sempurna,263,73,23,,13874,14,day0
2023-11-06 03,Artha_Ghani_Sempurna,263,73,6,,103064,104,day0
2023-11-06 03,Artha_Ghani_Sempurna,263,73,940,5031,0,142,day0
2023-11-06 03,Artha_Ghani_Sempurna,263,73,941,2001,1806593,1823,day0
2023-11-06 03,Artha_Ghani_Sempurna,263,73,973,,484599,489,day0
2023-11-06 03,Terminal Kreasi Nusantara,2836,73,941,2001,0,3,day0
2023-11-06 03,Mocoplus_Technology,2875,73,111,4012,0,422,day0
2023-11-06 03,Mocoplus_Technology,2875,73,941,2001,244777,247,day0
2023-11-06 03,Mocoplus_Technology,2875,73,973,,11892,12,day0
2023-11-06 03,KEE_Digital,2895,73,941,2001,0,3,day0
2023-11-06 03,18 Box Media,2915,72,372,2001,0,15,day0
2023-11-06 03,18 Box Media,2915,72,601,,0,1,day0
2023-11-06 03,18 Box Media,2915,72,9,,0,9,day0
2023-11-06 03,18 Box Media,2915,72,940,5031,0,2,day0
2023-11-06 03,18 Box Media,2915,72,987,2001,0,14,day0
2023-11-06 03,18 Box Media,2915,73,111,4012,0,29053,day0
2023-11-06 03,18 Box Media,2915,73,23,,63392,32,day0
2023-11-06 03,18 Box Media,2915,73,6,,124803,63,day0
2023-11-06 03,18 Box Media,2915,73,940,5031,0,5389,day0
2023-11-06 03,18 Box Media,2915,73,941,2001,473459,304,day0
2023-11-06 03,Access Mobile,42,66,938,2001,0,25,day0
2023-11-06 03,Access Mobile,42,67,940,5030,0,1,day0
2023-11-06 03,Access Mobile,42,67,941,2001,0,51,day0
2023-11-06 03,Triyakom,50,66,938,2001,0,64,day0
2023-11-06 03,Triyakom,50,67,940,5030,0,3063,day0
2023-11-06 03,Triyakom,50,67,941,2001,0,61488,day0
2023-11-06 03,Triyakom,50,68,111,4012,0,9,day0
2023-11-06 03,Triyakom,50,68,949,2001,375000,37,day0
2023-11-06 03,Triyakom,50,72,123,2001,0,8,day0
2023-11-06 03,Triyakom,50,72,372,2001,0,18,day0
2023-11-06 03,Triyakom,50,72,9,,0,13,day0
2023-11-06 03,Triyakom,50,72,940,5031,0,1,day0
2023-11-06 03,Triyakom,50,72,987,2001,0,18,day0
2023-11-06 03,Triyakom,50,73,111,4012,0,198,day0
2023-11-06 03,Triyakom,50,73,941,2001,32436,36,day0
2023-11-06 03,Triyakom,50,73,973,,11713,13,day0
2023-11-06 03,Utopia,51,67,941,2001,0,1,day0
2023-11-06 03,Utopia,51,67,998,,0,822,day0
2023-11-06 03,Utopia,51,72,372,2001,0,1,day0
2023-11-06 03,Utopia,51,72,987,2001,0,1,day0
2023-11-06 03,Utopia,51,73,111,4012,0,170037,day0
2023-11-06 03,Utopia,51,73,23,,3314589,6696,day0
2023-11-06 03,Utopia,51,73,6,,325125,656,day0
2023-11-06 03,Utopia,51,73,940,4010,0,23,day0
2023-11-06 03,Utopia,51,73,940,5031,0,325,day0
2023-11-06 03,Utopia,51,73,941,2001,668919,744,day0
2023-11-06 03,Utopia,51,73,973,,211227,392,day0
2023-11-06 03,Falcon,52,66,938,2001,0,55,day0
2023-11-06 03,Falcon,52,67,111,4012,0,1,day0
2023-11-06 03,Falcon,52,67,941,2001,991,1,day0
2023-11-06 03,Falcon,52,72,123,2001,0,2,day0
2023-11-06 03,Falcon,52,72,372,2001,0,186,day0
2023-11-06 03,Falcon,52,72,9,,0,117,day0
2023-11-06 03,Falcon,52,72,940,5031,0,6,day0
2023-11-06 03,Falcon,52,72,987,2001,0,186,day0
2023-11-06 03,Falcon,52,73,111,4012,0,107,day0
2023-11-06 03,Falcon,52,73,941,2001,7928,422,day0
2023-11-06 03,Fortumo,69,67,941,2001,0,18,day0
2023-11-06 03,Fortumo,69,68,111,4012,0,19,day0
2023-11-06 03,Fortumo,69,68,949,2001,87207,5,day0
2023-11-06 03,Opera,70,67,363,,0,2,day0
2023-11-06 03,Opera,70,72,123,2001,0,16,day0
2023-11-06 03,Opera,70,72,293,,0,4,day0
2023-11-06 03,Codapay,74,66,938,2001,0,3,day0
2023-11-06 03,Codapay,74,67,41,,0,1,day0
2023-11-06 03,Codapay,74,67,715,,0,3,day0
