CDRDATE,SERVICE_KEY,IS_ROAMING,DIAMETER,TOTAL
2023-11-05 01:08,100.0,0.0,4012.0,223.0
2023-11-05 01:08,100.0,1.0,4012.0,1.0
2023-11-05 01:08,100.0,0.0,5031.0,21.0
2023-11-05 01:08,100.0,0.0,,18.0
2023-11-05 01:08,133.0,0.0,,1.0
2023-11-05 01:08,300.0,0.0,5004.0,2.0
2023-11-05 01:09,100.0,0.0,2001.0,456.0
2023-11-05 01:09,100.0,0.0,4010.0,18.0
2023-11-05 01:09,100.0,0.0,4012.0,204.0
2023-11-05 01:09,100.0,1.0,4012.0,1.0
2023-11-05 01:09,100.0,0.0,5031.0,26.0
2023-11-05 01:09,100.0,0.0,,16.0
2023-11-05 01:09,133.0,0.0,,1.0
2023-11-05 01:09,200.0,0.0,2001.0,1.0
2023-11-05 01:10,100.0,0.0,2001.0,489.0
2023-11-05 01:10,100.0,0.0,4010.0,13.0
2023-11-05 01:10,100.0,0.0,4012.0,213.0
2023-11-05 01:10,100.0,0.0,5031.0,16.0
2023-11-05 01:10,100.0,0.0,,8.0
2023-11-05 01:10,150.0,0.0,5030.0,3.0
2023-11-05 01:10,300.0,1.0,2001.0,1.0
2023-11-05 01:11,100.0,0.0,2001.0,444.0
2023-11-05 01:11,100.0,0.0,4010.0,12.0
2023-11-05 01:11,100.0,0.0,4012.0,197.0
2023-11-05 01:11,100.0,0.0,5031.0,22.0
2023-11-05 01:11,100.0,0.0,,10.0
2023-11-05 01:11,133.0,0.0,,1.0
2023-11-05 01:11,300.0,1.0,5031.0,2.0
2023-11-05 01:12,100.0,0.0,2001.0,446.0
2023-11-05 01:12,100.0,0.0,4010.0,10.0
2023-11-05 01:12,100.0,0.0,4012.0,238.0
2023-11-05 01:12,100.0,0.0,5031.0,24.0
2023-11-05 01:12,100.0,0.0,,16.0
2023-11-05 01:12,300.0,1.0,4012.0,2.0
2023-11-05 01:13,100.0,0.0,2001.0,477.0
2023-11-05 01:13,100.0,0.0,4010.0,10.0
2023-11-05 01:13,100.0,0.0,4012.0,217.0
2023-11-05 01:13,100.0,0.0,5031.0,26.0
2023-11-05 01:13,100.0,0.0,,19.0
2023-11-05 01:13,133.0,0.0,,1.0
2023-11-05 01:13,200.0,0.0,2001.0,1.0
2023-11-05 01:14,100.0,0.0,2001.0,330.0
2023-11-05 01:14,100.0,1.0,2001.0,1.0
2023-11-05 01:14,100.0,0.0,4010.0,7.0
2023-11-05 01:14,100.0,0.0,4012.0,159.0
2023-11-05 01:14,100.0,0.0,5031.0,12.0
2023-11-05 01:14,100.0,0.0,,10.0
2023-11-05 01:14,150.0,0.0,5030.0,1.0
2023-11-05 01:15,100.0,0.0,2001.0,433.0
2023-11-05 01:15,100.0,0.0,4010.0,9.0
2023-11-05 01:15,100.0,0.0,4012.0,204.0
2023-11-05 01:15,100.0,0.0,5031.0,20.0
2023-11-05 01:15,100.0,0.0,,12.0
2023-11-05 01:15,300.0,1.0,4012.0,1.0
2023-11-05 01:16,100.0,0.0,2001.0,460.0
2023-11-05 01:16,100.0,0.0,4010.0,13.0
2023-11-05 01:16,100.0,0.0,4012.0,199.0
2023-11-05 01:16,100.0,0.0,5031.0,18.0
2023-11-05 01:16,100.0,0.0,,14.0
2023-11-05 01:16,133.0,0.0,,1.0
2023-11-05 01:16,300.0,1.0,2001.0,1.0
2023-11-05 01:17,100.0,0.0,2001.0,443.0
2023-11-05 01:17,100.0,0.0,4010.0,11.0
2023-11-05 01:17,100.0,0.0,4012.0,215.0
2023-11-05 01:17,100.0,1.0,4012.0,1.0
2023-11-05 01:17,100.0,0.0,5031.0,15.0
2023-11-05 01:17,100.0,0.0,,12.0
2023-11-05 01:17,133.0,0.0,,1.0
2023-11-05 01:18,100.0,0.0,2001.0,461.0
2023-11-05 01:18,100.0,0.0,4010.0,7.0
2023-11-05 01:18,100.0,0.0,4012.0,191.0
2023-11-05 01:18,100.0,1.0,4012.0,4.0
2023-11-05 01:18,100.0,0.0,5031.0,15.0
2023-11-05 01:18,100.0,0.0,,16.0
2023-11-05 01:18,133.0,0.0,,1.0
2023-11-05 01:18,300.0,1.0,4012.0,1.0
2023-11-05 01:19,100.0,0.0,2001.0,373.0
2023-11-05 01:19,100.0,0.0,4010.0,11.0
2023-11-05 01:19,100.0,0.0,4012.0,165.0
2023-11-05 01:19,100.0,1.0,4012.0,2.0
2023-11-05 01:19,100.0,0.0,5005.0,1.0
2023-11-05 01:19,100.0,0.0,5031.0,13.0
2023-11-05 01:19,100.0,0.0,,6.0
2023-11-05 01:19,200.0,0.0,2001.0,1.0
2023-11-05 01:19,300.0,1.0,4012.0,1.0
2023-11-05 01:20,100.0,0.0,2001.0,393.0
2023-11-05 01:20,100.0,0.0,4010.0,7.0
2023-11-05 01:20,100.0,0.0,4012.0,217.0
2023-11-05 01:20,100.0,0.0,5031.0,18.0
2023-11-05 01:20,100.0,0.0,,10.0
2023-11-05 01:20,150.0,0.0,5030.0,1.0
2023-11-05 01:21,100.0,0.0,2001.0,427.0
2023-11-05 01:21,100.0,0.0,4010.0,8.0
2023-11-05 01:21,100.0,0.0,4012.0,220.0
2023-11-05 01:21,100.0,1.0,4012.0,1.0
2023-11-05 01:21,100.0,0.0,5031.0,16.0
2023-11-05 01:21,100.0,0.0,,17.0
2023-11-05 01:21,133.0,0.0,,1.0
2023-11-05 01:21,300.0,1.0,4012.0,1.0
2023-11-05 01:22,100.0,0.0,2001.0,420.0
2023-11-05 01:22,100.0,0.0,4010.0,6.0
2023-11-05 01:22,100.0,0.0,4012.0,193.0
2023-11-05 01:22,100.0,1.0,4012.0,2.0
2023-11-05 01:22,100.0,0.0,5031.0,12.0
2023-11-05 01:22,100.0,1.0,5031.0,1.0
2023-11-05 01:22,100.0,0.0,,9.0
2023-11-05 01:22,150.0,1.0,5031.0,1.0
2023-11-05 01:22,300.0,0.0,5004.0,1.0
2023-11-05 01:23,100.0,0.0,2001.0,421.0
2023-11-05 01:23,100.0,0.0,4010.0,12.0
2023-11-05 01:23,100.0,0.0,4012.0,175.0
2023-11-05 01:23,100.0,0.0,5031.0,7.0
2023-11-05 01:23,100.0,0.0,,19.0
2023-11-05 01:23,150.0,0.0,5030.0,1.0
2023-11-05 01:23,300.0,0.0,5004.0,1.0
2023-11-05 01:24,100.0,0.0,2001.0,358.0
2023-11-05 01:24,100.0,1.0,2001.0,1.0
2023-11-05 01:24,100.0,0.0,4010.0,12.0
2023-11-05 01:24,100.0,0.0,4012.0,206.0
2023-11-05 01:24,100.0,0.0,5031.0,14.0
2023-11-05 01:24,100.0,0.0,,10.0
2023-11-05 01:24,133.0,0.0,,2.0
2023-11-05 01:24,150.0,0.0,5030.0,2.0
2023-11-05 01:24,300.0,0.0,5004.0,2.0
2023-11-05 01:25,100.0,0.0,2001.0,432.0
2023-11-05 01:25,100.0,0.0,4010.0,13.0
2023-11-05 01:25,100.0,0.0,4012.0,195.0
2023-11-05 01:25,100.0,0.0,5031.0,20.0
2023-11-05 01:25,100.0,1.0,5031.0,3.0
2023-11-05 01:25,100.0,0.0,,9.0
2023-11-05 01:25,133.0,0.0,,1.0
2023-11-05 01:25,150.0,0.0,5030.0,2.0
2023-11-05 01:25,300.0,0.0,5004.0,2.0
2023-11-05 01:26,100.0,0.0,2001.0,425.0
2023-11-05 01:26,100.0,0.0,4010.0,10.0
2023-11-05 01:26,100.0,0.0,4012.0,216.0
2023-11-05 01:26,100.0,1.0,4012.0,2.0
2023-11-05 01:26,100.0,0.0,5031.0,16.0
2023-11-05 01:26,100.0,1.0,5031.0,1.0
2023-11-05 01:26,100.0,0.0,,8.0
2023-11-05 01:26,150.0,0.0,5030.0,1.0
2023-11-05 01:26,300.0,1.0,4012.0,15.0
2023-11-05 01:27,100.0,0.0,2001.0,396.0
2023-11-05 01:27,100.0,1.0,2001.0,2.0
2023-11-05 01:27,100.0,0.0,4010.0,9.0
2023-11-05 01:27,100.0,0.0,4012.0,199.0
2023-11-05 01:27,100.0,0.0,5031.0,23.0
2023-11-05 01:27,100.0,0.0,,6.0
2023-11-05 01:27,150.0,0.0,5030.0,1.0
2023-11-05 01:27,300.0,1.0,2001.0,1.0
2023-11-05 01:27,300.0,1.0,4012.0,1.0
2023-11-05 01:28,100.0,0.0,2001.0,389.0
2023-11-05 01:28,100.0,0.0,4010.0,10.0
2023-11-05 01:28,100.0,0.0,4012.0,206.0
2023-11-05 01:28,100.0,0.0,5031.0,24.0
2023-11-05 01:28,100.0,0.0,,8.0
2023-11-05 01:28,150.0,0.0,5030.0,1.0
2023-11-05 01:29,100.0,0.0,2001.0,355.0
2023-11-05 01:29,100.0,1.0,2001.0,1.0
2023-11-05 01:29,100.0,0.0,4010.0,8.0
2023-11-05 01:29,100.0,0.0,4012.0,176.0
2023-11-05 01:29,100.0,0.0,5031.0,21.0
2023-11-05 01:29,100.0,0.0,,16.0
2023-11-05 01:30,100.0,0.0,2001.0,416.0
2023-11-05 01:30,100.0,1.0,2001.0,2.0
2023-11-05 01:30,100.0,0.0,4010.0,14.0
2023-11-05 01:30,100.0,0.0,4012.0,177.0
2023-11-05 01:30,100.0,0.0,5031.0,18.0
2023-11-05 01:30,100.0,0.0,,10.0
2023-11-05 01:30,133.0,0.0,,1.0
2023-11-05 01:30,150.0,0.0,5030.0,1.0
2023-11-05 01:30,200.0,0.0,2001.0,2.0
2023-11-05 01:30,300.0,1.0,4012.0,2.0
2023-11-05 01:31,100.0,0.0,2001.0,370.0
2023-11-05 01:31,100.0,1.0,2001.0,3.0
2023-11-05 01:31,100.0,0.0,4010.0,11.0
2023-11-05 01:31,100.0,0.0,4012.0,204.0
2023-11-05 01:31,100.0,0.0,5031.0,12.0
2023-11-05 01:31,100.0,0.0,,7.0
2023-11-05 01:31,133.0,0.0,,2.0
2023-11-05 01:31,150.0,0.0,5030.0,1.0
2023-11-05 01:31,200.0,0.0,2001.0,1.0
2023-11-05 01:32,100.0,0.0,2001.0,407.0
2023-11-05 01:32,100.0,1.0,2001.0,2.0
2023-11-05 01:32,100.0,0.0,4010.0,9.0
2023-11-05 01:32,100.0,0.0,4012.0,196.0
2023-11-05 01:32,100.0,0.0,5031.0,12.0
2023-11-05 01:32,100.0,0.0,,10.0
2023-11-05 01:32,150.0,0.0,5030.0,1.0
2023-11-05 01:32,200.0,0.0,2001.0,1.0
2023-11-05 01:32,300.0,1.0,4012.0,8.0
2023-11-05 01:32,300.0,0.0,5004.0,2.0
2023-11-05 01:33,100.0,0.0,2001.0,403.0
2023-11-05 01:33,100.0,1.0,2001.0,3.0
2023-11-05 01:33,100.0,0.0,4010.0,8.0
2023-11-05 01:33,100.0,0.0,4012.0,205.0
2023-11-05 01:33,100.0,0.0,5031.0,16.0
2023-11-05 01:33,100.0,0.0,,10.0
2023-11-05 01:33,150.0,0.0,5030.0,3.0
2023-11-05 01:33,200.0,0.0,2001.0,1.0
2023-11-05 01:33,300.0,1.0,4012.0,7.0
2023-11-05 01:34,100.0,0.0,2001.0,359.0
2023-11-05 01:34,100.0,1.0,2001.0,1.0
2023-11-05 01:34,100.0,0.0,4010.0,6.0
2023-11-05 01:34,100.0,0.0,4012.0,203.0
2023-11-05 01:34,100.0,1.0,4012.0,2.0
2023-11-05 01:34,100.0,0.0,5031.0,13.0
2023-11-05 01:34,100.0,0.0,,12.0
2023-11-05 01:34,150.0,0.0,5030.0,1.0
2023-11-05 01:35,100.0,0.0,2001.0,389.0
2023-11-05 01:35,100.0,0.0,4010.0,6.0
2023-11-05 01:35,100.0,0.0,4012.0,187.0
2023-11-05 01:35,100.0,0.0,5031.0,13.0
2023-11-05 01:35,100.0,1.0,5031.0,1.0
2023-11-05 01:35,100.0,0.0,,9.0
2023-11-05 01:35,150.0,0.0,,1.0
2023-11-05 01:35,300.0,1.0,4012.0,1.0
2023-11-05 01:36,100.0,0.0,2001.0,384.0
2023-11-05 01:36,100.0,0.0,4010.0,11.0
2023-11-05 01:36,100.0,0.0,4012.0,192.0
2023-11-05 01:36,100.0,1.0,4012.0,1.0
2023-11-05 01:36,100.0,0.0,5031.0,12.0
2023-11-05 01:36,100.0,0.0,,10.0
2023-11-05 01:36,100.0,1.0,,1.0
2023-11-05 01:36,133.0,0.0,,1.0
2023-11-05 01:37,100.0,0.0,2001.0,382.0
2023-11-05 01:37,100.0,0.0,4010.0,5.0
2023-11-05 01:37,100.0,0.0,4012.0,188.0
2023-11-05 01:37,100.0,1.0,4012.0,1.0
2023-11-05 01:37,100.0,0.0,5031.0,17.0
2023-11-05 01:37,100.0,0.0,,13.0
2023-11-05 01:37,200.0,0.0,2001.0,1.0
2023-11-05 01:38,100.0,0.0,2001.0,380.0
2023-11-05 01:38,100.0,0.0,4010.0,9.0
2023-11-05 01:38,100.0,0.0,4012.0,173.0
2023-11-05 01:38,100.0,0.0,5031.0,13.0
2023-11-05 01:38,100.0,0.0,,13.0
2023-11-05 01:38,200.0,0.0,2001.0,1.0
2023-11-05 01:38,300.0,1.0,4012.0,2.0
2023-11-05 01:39,100.0,0.0,2001.0,372.0
2023-11-05 01:39,100.0,0.0,4010.0,15.0
2023-11-05 01:39,100.0,0.0,4012.0,197.0
2023-11-05 01:39,100.0,1.0,4012.0,5.0
2023-11-05 01:39,100.0,0.0,5031.0,7.0
2023-11-05 01:39,100.0,0.0,,14.0
2023-11-05 01:39,150.0,0.0,5030.0,1.0
2023-11-05 01:39,300.0,1.0,4012.0,6.0
2023-11-05 01:40,100.0,0.0,2001.0,370.0
2023-11-05 01:40,100.0,0.0,4010.0,8.0
2023-11-05 01:40,100.0,0.0,4012.0,210.0
2023-11-05 01:40,100.0,1.0,4012.0,3.0
2023-11-05 01:40,100.0,0.0,5031.0,13.0
2023-11-05 01:40,100.0,0.0,,10.0
2023-11-05 01:40,200.0,0.0,5031.0,1.0
2023-11-05 01:41,100.0,0.0,2001.0,387.0
2023-11-05 01:41,100.0,0.0,4010.0,5.0
2023-11-05 01:41,100.0,0.0,4012.0,181.0
2023-11-05 01:41,100.0,1.0,4012.0,3.0
2023-11-05 01:41,100.0,0.0,5031.0,15.0
2023-11-05 01:41,100.0,1.0,5031.0,3.0
2023-11-05 01:41,100.0,0.0,,6.0
2023-11-05 01:41,133.0,0.0,,1.0
2023-11-05 01:41,150.0,0.0,5030.0,1.0
2023-11-05 01:42,100.0,0.0,2001.0,368.0
2023-11-05 01:42,100.0,0.0,4010.0,5.0
2023-11-05 01:42,100.0,0.0,4012.0,195.0
2023-11-05 01:42,100.0,1.0,4012.0,1.0
2023-11-05 01:42,100.0,0.0,5031.0,10.0
2023-11-05 01:42,100.0,1.0,5031.0,1.0
2023-11-05 01:42,100.0,0.0,,5.0
2023-11-05 01:43,100.0,0.0,2001.0,354.0
2023-11-05 01:43,100.0,0.0,4010.0,13.0
2023-11-05 01:43,100.0,0.0,4012.0,170.0
2023-11-05 01:43,100.0,1.0,4012.0,1.0
2023-11-05 01:43,100.0,0.0,5031.0,13.0
2023-11-05 01:43,100.0,0.0,,10.0
2023-11-05 01:43,200.0,0.0,2001.0,1.0
2023-11-05 01:43,300.0,1.0,4012.0,10.0
2023-11-05 01:43,300.0,0.0,5004.0,1.0
2023-11-05 01:44,100.0,0.0,2001.0,188.0
2023-11-05 01:44,100.0,0.0,4010.0,1.0
2023-11-05 01:44,100.0,0.0,4012.0,98.0
2023-11-05 01:44,100.0,0.0,5031.0,3.0
2023-11-05 01:44,100.0,1.0,5031.0,1.0
2023-11-05 01:44,100.0,0.0,,5.0
2023-11-05 01:44,300.0,1.0,4012.0,1.0
2023-11-05 01:45,100.0,0.0,2001.0,332.0
2023-11-05 01:45,100.0,0.0,4010.0,9.0
2023-11-05 01:45,100.0,0.0,4012.0,152.0
2023-11-05 01:45,100.0,0.0,5031.0,13.0
2023-11-05 01:45,100.0,0.0,,13.0
2023-11-05 01:45,150.0,0.0,4010.0,1.0
2023-11-05 01:45,200.0,0.0,2001.0,2.0
2023-11-05 01:45,300.0,1.0,4012.0,2.0
2023-11-05 01:46,100.0,0.0,2001.0,341.0
2023-11-05 01:46,100.0,0.0,4010.0,5.0
2023-11-05 01:46,100.0,0.0,4012.0,178.0
2023-11-05 01:46,100.0,0.0,5031.0,10.0
2023-11-05 01:46,100.0,0.0,,21.0
2023-11-05 01:46,133.0,0.0,,1.0
2023-11-05 01:46,300.0,1.0,2001.0,2.0
2023-11-05 01:46,300.0,1.0,4012.0,9.0
2023-11-05 01:46,300.0,0.0,5004.0,3.0
2023-11-05 01:47,100.0,0.0,2001.0,352.0
2023-11-05 01:47,100.0,0.0,4010.0,7.0
2023-11-05 01:47,100.0,0.0,4012.0,174.0
2023-11-05 01:47,100.0,0.0,5031.0,10.0
2023-11-05 01:47,100.0,1.0,5031.0,1.0
2023-11-05 01:47,100.0,0.0,,7.0
2023-11-05 01:48,100.0,0.0,2001.0,335.0
2023-11-05 01:48,100.0,0.0,4010.0,7.0
2023-11-05 01:48,100.0,0.0,4012.0,170.0
2023-11-05 01:48,100.0,0.0,5031.0,11.0
2023-11-05 01:48,100.0,0.0,,11.0
2023-11-05 01:48,300.0,1.0,4012.0,5.0
2023-11-05 01:48,300.0,0.0,5004.0,2.0
2023-11-05 01:49,100.0,0.0,2001.0,317.0
2023-11-05 01:49,100.0,0.0,4010.0,8.0
2023-11-05 01:49,100.0,0.0,4012.0,170.0
2023-11-05 01:49,100.0,0.0,5031.0,8.0
2023-11-05 01:49,100.0,0.0,,7.0
2023-11-05 01:49,300.0,0.0,5004.0,1.0
2023-11-05 01:50,100.0,0.0,2001.0,313.0
2023-11-05 01:50,100.0,0.0,4010.0,7.0
2023-11-05 01:50,100.0,0.0,4012.0,163.0
2023-11-05 01:50,100.0,0.0,5031.0,13.0
2023-11-05 01:50,100.0,0.0,,12.0
2023-11-05 01:50,133.0,0.0,,1.0
2023-11-05 01:51,100.0,0.0,2001.0,333.0
2023-11-05 01:51,100.0,0.0,4010.0,6.0
2023-11-05 01:51,100.0,0.0,4012.0,176.0
2023-11-05 01:51,100.0,0.0,5031.0,15.0
2023-11-05 01:51,100.0,0.0,,9.0
2023-11-05 01:51,300.0,1.0,4012.0,1.0
2023-11-05 01:52,100.0,0.0,2001.0,291.0
2023-11-05 01:52,100.0,0.0,4010.0,6.0
2023-11-05 01:52,100.0,0.0,4012.0,171.0
2023-11-05 01:52,100.0,0.0,5031.0,16.0
2023-11-05 01:52,100.0,0.0,,8.0
2023-11-05 01:53,100.0,0.0,2001.0,311.0
2023-11-05 01:53,100.0,0.0,4010.0,8.0
2023-11-05 01:53,100.0,0.0,4012.0,161.0
2023-11-05 01:53,100.0,0.0,5031.0,11.0
2023-11-05 01:53,100.0,0.0,,8.0
2023-11-05 01:53,200.0,0.0,2001.0,2.0
2023-11-05 01:54,100.0,0.0,2001.0,312.0
2023-11-05 01:54,100.0,0.0,4010.0,6.0
2023-11-05 01:54,100.0,0.0,4012.0,160.0
2023-11-05 01:54,100.0,0.0,5031.0,12.0
2023-11-05 01:54,100.0,0.0,,10.0
2023-11-05 01:55,100.0,0.0,2001.0,329.0
2023-11-05 01:55,100.0,0.0,4010.0,7.0
2023-11-05 01:55,100.0,0.0,4012.0,140.0
2023-11-05 01:55,100.0,0.0,5031.0,20.0
2023-11-05 01:55,100.0,0.0,,10.0
2023-11-05 01:55,133.0,0.0,,1.0
2023-11-05 01:55,200.0,0.0,2001.0,1.0
2023-11-05 01:55,300.0,1.0,4012.0,2.0
2023-11-05 01:55,300.0,0.0,5004.0,1.0
2023-11-05 01:56,100.0,0.0,2001.0,306.0
2023-11-05 01:56,100.0,0.0,4010.0,6.0
2023-11-05 01:56,100.0,0.0,4012.0,169.0
2023-11-05 01:56,100.0,0.0,5031.0,9.0
2023-11-05 01:56,100.0,0.0,,9.0
2023-11-05 01:56,200.0,0.0,2001.0,1.0
2023-11-05 01:57,100.0,0.0,2001.0,335.0
2023-11-05 01:57,100.0,0.0,4010.0,9.0
2023-11-05 01:57,100.0,0.0,4012.0,139.0
2023-11-05 01:57,100.0,0.0,5031.0,12.0
2023-11-05 01:57,100.0,0.0,,9.0
2023-11-05 01:57,300.0,1.0,2001.0,1.0
2023-11-05 01:57,300.0,1.0,4012.0,12.0
2023-11-05 01:58,100.0,0.0,2001.0,322.0
2023-11-05 01:58,100.0,0.0,4010.0,9.0
2023-11-05 01:58,100.0,0.0,4012.0,141.0
2023-11-05 01:58,100.0,0.0,5031.0,14.0
2023-11-05 01:58,100.0,0.0,,7.0
2023-11-05 01:59,100.0,0.0,2001.0,242.0
2023-11-05 01:59,100.0,0.0,4010.0,3.0
2023-11-05 01:59,100.0,0.0,4012.0,102.0
2023-11-05 01:59,100.0,0.0,5031.0,12.0
2023-11-05 01:59,100.0,0.0,,8.0
2023-11-05 01:59,133.0,0.0,,1.0
2023-11-05 01:59,300.0,0.0,5004.0,72.0
2023-11-05 02:00,100.0,0.0,2001.0,330.0
2023-11-05 02:00,100.0,0.0,4010.0,10.0
2023-11-05 02:00,100.0,0.0,4012.0,153.0
2023-11-05 02:00,100.0,1.0,4012.0,1.0
2023-11-05 02:00,100.0,0.0,5031.0,11.0
2023-11-05 02:00,100.0,0.0,,6.0
2023-11-05 02:00,133.0,0.0,,1.0
2023-11-05 02:00,200.0,0.0,2001.0,1.0
2023-11-05 02:00,300.0,1.0,2001.0,1.0
2023-11-05 02:00,300.0,0.0,5004.0,19.0
2023-11-05 02:01,100.0,0.0,2001.0,309.0
2023-11-05 02:01,100.0,0.0,4010.0,8.0
2023-11-05 02:01,100.0,0.0,4012.0,174.0
2023-11-05 02:01,100.0,0.0,5031.0,8.0
2023-11-05 02:01,100.0,0.0,,5.0
2023-11-05 02:01,133.0,0.0,,1.0
2023-11-05 02:02,100.0,0.0,2001.0,350.0
2023-11-05 02:02,100.0,0.0,4010.0,7.0
2023-11-05 02:02,100.0,0.0,4012.0,172.0
2023-11-05 02:02,100.0,0.0,5031.0,9.0
2023-11-05 02:02,100.0,0.0,,7.0
2023-11-05 02:02,133.0,0.0,,3.0
2023-11-05 02:02,200.0,0.0,2001.0,1.0
2023-11-05 02:03,100.0,0.0,2001.0,333.0
2023-11-05 02:03,100.0,0.0,4010.0,10.0
2023-11-05 02:03,100.0,0.0,4012.0,142.0
2023-11-05 02:03,100.0,0.0,5031.0,7.0
2023-11-05 02:03,100.0,0.0,,11.0
2023-11-05 02:03,133.0,0.0,,1.0
2023-11-05 02:03,300.0,1.0,4012.0,1.0
2023-11-05 02:04,100.0,0.0,2001.0,342.0
2023-11-05 02:04,100.0,0.0,4010.0,7.0
2023-11-05 02:04,100.0,0.0,4012.0,165.0
2023-11-05 02:04,100.0,0.0,5031.0,15.0
2023-11-05 02:04,100.0,0.0,,6.0
2023-11-05 02:04,133.0,0.0,,1.0
2023-11-05 02:04,200.0,0.0,2001.0,1.0
2023-11-05 02:04,300.0,0.0,5004.0,1.0
2023-11-05 02:05,100.0,0.0,2001.0,340.0
2023-11-05 02:05,100.0,0.0,4010.0,12.0
2023-11-05 02:05,100.0,0.0,4012.0,145.0
2023-11-05 02:05,100.0,0.0,5031.0,13.0
2023-11-05 02:05,100.0,0.0,,6.0
2023-11-05 02:05,133.0,0.0,,2.0
2023-11-05 02:05,300.0,0.0,5004.0,6.0
2023-11-05 02:06,100.0,0.0,2001.0,328.0
2023-11-05 02:06,100.0,0.0,4010.0,6.0
2023-11-05 02:06,100.0,0.0,4012.0,130.0
2023-11-05 02:06,100.0,0.0,5031.0,11.0
2023-11-05 02:06,100.0,0.0,,14.0
2023-11-05 02:06,133.0,0.0,,2.0
2023-11-05 02:06,200.0,0.0,2001.0,1.0
2023-11-05 02:06,200.0,0.0,4012.0,1.0
2023-11-05 02:07,100.0,0.0,2001.0,294.0
2023-11-05 02:07,100.0,0.0,4010.0,5.0
2023-11-05 02:07,100.0,0.0,4012.0,148.0
2023-11-05 02:07,100.0,0.0,5031.0,10.0
2023-11-05 02:07,100.0,0.0,,16.0
2023-11-05 02:07,150.0,0.0,4010.0,1.0
2023-11-05 02:07,200.0,0.0,2001.0,1.0
2023-11-05 02:08,100.0,0.0,2001.0,320.0
2023-11-05 02:08,100.0,0.0,4010.0,6.0
2023-11-05 02:08,100.0,0.0,4012.0,156.0
2023-11-05 02:08,100.0,0.0,5031.0,11.0
2023-11-05 02:08,100.0,0.0,,14.0
2023-11-05 02:08,200.0,0.0,2001.0,1.0
2023-11-05 02:08,300.0,0.0,5004.0,2.0
2023-11-05 02:09,100.0,0.0,2001.0,257.0
2023-11-05 02:09,100.0,0.0,4010.0,8.0
2023-11-05 02:09,100.0,0.0,4012.0,151.0
2023-11-05 02:09,100.0,0.0,5031.0,9.0
2023-11-05 02:09,100.0,0.0,,16.0
2023-11-05 02:09,133.0,0.0,,1.0
2023-11-05 02:10,100.0,0.0,2001.0,315.0
2023-11-05 02:10,100.0,0.0,4010.0,11.0
2023-11-05 02:10,100.0,0.0,4012.0,143.0
2023-11-05 02:10,100.0,0.0,5031.0,8.0
2023-11-05 02:10,100.0,0.0,,14.0
2023-11-05 02:10,100.0,1.0,,2.0
2023-11-05 02:10,133.0,0.0,,1.0
2023-11-05 02:10,200.0,0.0,2001.0,5.0
2023-11-05 02:10,200.0,0.0,4012.0,1.0
2023-11-05 02:10,300.0,1.0,4012.0,1.0
2023-11-05 02:11,100.0,0.0,2001.0,297.0
2023-11-05 02:11,100.0,0.0,4010.0,9.0
2023-11-05 02:11,100.0,0.0,4012.0,155.0
2023-11-05 02:11,100.0,0.0,5031.0,10.0
2023-11-05 02:11,100.0,0.0,,7.0
2023-11-05 02:11,133.0,0.0,,1.0
2023-11-05 02:11,150.0,0.0,5030.0,1.0
2023-11-05 02:11,200.0,0.0,5031.0,1.0
2023-11-05 02:11,300.0,0.0,5004.0,1.0
2023-11-05 02:12,100.0,0.0,2001.0,318.0
2023-11-05 02:12,100.0,0.0,4010.0,9.0
2023-11-05 02:12,100.0,0.0,4012.0,139.0
2023-11-05 02:12,100.0,1.0,4012.0,1.0
2023-11-05 02:12,100.0,0.0,5031.0,9.0
2023-11-05 02:12,100.0,0.0,,11.0
2023-11-05 02:12,300.0,1.0,4012.0,1.0
2023-11-05 02:13,100.0,0.0,2001.0,340.0
2023-11-05 02:13,100.0,0.0,4010.0,6.0
2023-11-05 02:13,100.0,0.0,4012.0,137.0
2023-11-05 02:13,100.0,0.0,5031.0,7.0
2023-11-05 02:13,100.0,0.0,,14.0
2023-11-05 02:13,133.0,0.0,,2.0
2023-11-05 02:13,200.0,0.0,2001.0,1.0
2023-11-05 02:13,300.0,1.0,4012.0,1.0
2023-11-05 02:14,100.0,0.0,2001.0,227.0
2023-11-05 02:14,100.0,0.0,4010.0,7.0
2023-11-05 02:14,100.0,0.0,4012.0,93.0
2023-11-05 02:14,100.0,0.0,5031.0,5.0
2023-11-05 02:14,100.0,0.0,,10.0
2023-11-05 02:14,133.0,0.0,,3.0
2023-11-05 02:14,150.0,0.0,5030.0,2.0
2023-11-05 02:15,100.0,0.0,2001.0,299.0
2023-11-05 02:15,100.0,0.0,4010.0,7.0
2023-11-05 02:15,100.0,0.0,4012.0,148.0
2023-11-05 02:15,100.0,0.0,5031.0,11.0
2023-11-05 02:15,100.0,0.0,,6.0
2023-11-05 02:15,133.0,0.0,,1.0
2023-11-05 02:15,300.0,1.0,4012.0,3.0
2023-11-05 02:16,100.0,0.0,2001.0,286.0
2023-11-05 02:16,100.0,0.0,4010.0,6.0
2023-11-05 02:16,100.0,0.0,4012.0,123.0
2023-11-05 02:16,100.0,1.0,4012.0,1.0
2023-11-05 02:16,100.0,0.0,5031.0,9.0
2023-11-05 02:16,100.0,0.0,,7.0
2023-11-05 02:16,133.0,0.0,,1.0
2023-11-05 02:16,300.0,1.0,4012.0,1.0
