CDR_DATE,CDR_HOUR,CONTENTPROVIDERID,CP_NAME,BASICCAUSE,INTERNALCAUSE,ACCESSFLAG,TOTAL,REMARK
11-02-2024,06,76,Line,949,2001,68,16,day0
11-02-2024,06,77,Celltick_Project,111,4012,73,103613,day0
11-02-2024,06,77,Celltick_Project,23,,73,170,day0
11-02-2024,06,77,Celltick_Project,372,2001,72,8,day0
11-02-2024,06,77,Celltick_Project,41,,67,1,day0
11-02-2024,06,77,Celltick_Project,6,,73,431,day0
11-02-2024,06,77,Celltick_Project,9,,72,4,day0
11-02-2024,06,77,Celltick_Project,938,2001,66,11,day0
11-02-2024,06,77,Celltick_Project,940,4010,73,11,day0
11-02-2024,06,77,Celltick_Project,940,5031,66,1,day0
11-02-2024,06,77,Celltick_Project,940,5031,73,51,day0
11-02-2024,06,77,Celltick_Project,941,2001,73,2559,day0
11-02-2024,06,77,Celltick_Project,973,,73,73,day0
11-02-2024,06,77,Celltick_Project,987,2001,72,8,day0
11-02-2024,06,78,NetM_GooglePlay,111,4012,68,11431,day0
11-02-2024,06,78,NetM_GooglePlay,938,2001,66,289,day0
11-02-2024,06,78,NetM_GooglePlay,940,5031,66,4,day0
11-02-2024,06,78,NetM_GooglePlay,941,2001,67,226,day0
11-02-2024,06,78,NetM_GooglePlay,948,4010,68,5,day0
11-02-2024,06,78,NetM_GooglePlay,948,5030,68,2,day0
11-02-2024,06,78,NetM_GooglePlay,948,5031,68,48,day0
11-02-2024,06,78,NetM_GooglePlay,949,2001,68,226,day0
11-02-2024,06,93,Braincode,813,,66,1,day0
11-02-2024,06,,,10,,66,2,day0
11-02-2024,06,,,100,,67,4,day0
11-02-2024,06,,,19,,66,2,day0
11-02-2024,07,100,MitraComm Ekasarana,111,4012,67,2178,day0
11-02-2024,07,100,MitraComm Ekasarana,41,,67,9,day0
11-02-2024,07,100,MitraComm Ekasarana,938,2001,66,6,day0
11-02-2024,07,100,MitraComm Ekasarana,940,4010,67,23,day0
11-02-2024,07,100,MitraComm Ekasarana,940,4012,66,1,day0
11-02-2024,07,100,MitraComm Ekasarana,940,5030,67,389,day0
11-02-2024,07,100,MitraComm Ekasarana,940,5031,67,19,day0
11-02-2024,07,100,MitraComm Ekasarana,941,2001,67,568,day0
11-02-2024,07,107,SPRINT_Strata Prima Internusa,111,4012,67,350,day0
11-02-2024,07,107,SPRINT_Strata Prima Internusa,938,2001,66,507,day0
11-02-2024,07,107,SPRINT_Strata Prima Internusa,940,4012,66,485,day0
11-02-2024,07,107,SPRINT_Strata Prima Internusa,940,5030,67,1,day0
11-02-2024,07,107,SPRINT_Strata Prima Internusa,940,5031,66,1,day0
11-02-2024,07,107,SPRINT_Strata Prima Internusa,941,2001,67,591,day0
11-02-2024,07,110,Jatis Mobile,111,4012,67,2,day0
11-02-2024,07,110,Jatis Mobile,938,2001,66,30,day0
11-02-2024,07,110,Jatis Mobile,941,2001,67,30,day0
11-02-2024,07,114,SaktiMobile,938,2001,66,8,day0
11-02-2024,07,114,SaktiMobile,941,2001,73,8,day0
11-02-2024,07,134,Artajasa,938,2001,66,4,day0
11-02-2024,07,134,Artajasa,940,4012,66,4,day0
11-02-2024,07,134,Artajasa,941,2001,67,4,day0
11-02-2024,07,137,Infinetworks CIMB Niaga,111,4012,67,52,day0
11-02-2024,07,137,Infinetworks CIMB Niaga,938,2001,66,17,day0
11-02-2024,07,137,Infinetworks CIMB Niaga,940,4012,66,16,day0
11-02-2024,07,137,Infinetworks CIMB Niaga,940,5030,67,2,day0
11-02-2024,07,137,Infinetworks CIMB Niaga,941,2001,67,55,day0
11-02-2024,07,139,Macrokiosk,938,2001,66,3,day0
11-02-2024,07,139,Macrokiosk,941,2001,73,3,day0
11-02-2024,07,153,Global Media Solusi,23,,73,338,day0
11-02-2024,07,154,GENFLIX,938,2001,66,46,day0
11-02-2024,07,154,GENFLIX,941,2001,73,26,day0
11-02-2024,07,156,Emobile,111,4012,67,143,day0
11-02-2024,07,156,Emobile,41,,67,3,day0
11-02-2024,07,156,Emobile,601,,66,12,day0
11-02-2024,07,156,Emobile,938,2001,66,49,day0
11-02-2024,07,156,Emobile,940,4012,66,21,day0
11-02-2024,07,156,Emobile,940,5030,67,2,day0
11-02-2024,07,156,Emobile,941,2001,67,182,day0
11-02-2024,07,164,Era Digital Media,111,4012,73,192232,day0
11-02-2024,07,164,Era Digital Media,23,,73,9,day0
11-02-2024,07,164,Era Digital Media,372,2001,72,6,day0
11-02-2024,07,164,Era Digital Media,6,,73,919,day0
11-02-2024,07,164,Era Digital Media,9,,72,21,day0
11-02-2024,07,164,Era Digital Media,938,2001,66,7,day0
11-02-2024,07,164,Era Digital Media,940,4010,73,11,day0
11-02-2024,07,164,Era Digital Media,940,5031,73,87,day0
11-02-2024,07,164,Era Digital Media,941,2001,73,3671,day0
11-02-2024,07,164,Era Digital Media,973,,73,1360,day0
11-02-2024,07,164,Era Digital Media,987,2001,72,6,day0
11-02-2024,07,166,Yatta Eracipta Solusi,111,4012,73,18371,day0
11-02-2024,07,166,Yatta Eracipta Solusi,23,,73,277,day0
11-02-2024,07,166,Yatta Eracipta Solusi,6,,73,65,day0
11-02-2024,07,166,Yatta Eracipta Solusi,938,2001,66,1,day0
11-02-2024,07,166,Yatta Eracipta Solusi,940,4010,73,1,day0
11-02-2024,07,166,Yatta Eracipta Solusi,940,5031,73,11,day0
11-02-2024,07,166,Yatta Eracipta Solusi,941,2001,73,101,day0
11-02-2024,07,166,Yatta Eracipta Solusi,973,,73,28,day0
11-02-2024,07,171,Forest Indo Niaga,111,4012,73,2,day0
11-02-2024,07,171,Forest Indo Niaga,940,4010,73,6,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,111,4012,73,18776,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,23,,73,187,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,6,,73,119,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,938,2001,66,17,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,940,4010,73,3,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,940,5031,73,8,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,941,2001,73,92,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,973,,73,6,day0
11-02-2024,07,187,Sinergi Bestama Indonesia,991,,73,4,day0
11-02-2024,07,191,Digital HUB Accenture,938,2001,66,21,day0
11-02-2024,07,191,Digital HUB Accenture,941,2001,67,58,day0
11-02-2024,07,193,PT Festival Digital Nusantara,938,2001,66,11,day0
11-02-2024,07,193,PT Festival Digital Nusantara,941,2001,73,3,day0
11-02-2024,07,198,VIU,941,2001,67,452,day0
11-02-2024,07,200,PT. Distribution Oriented Technologies,111,4012,73,50,day0
11-02-2024,07,200,PT. Distribution Oriented Technologies,940,4010,73,1,day0
11-02-2024,07,200,PT. Distribution Oriented Technologies,941,2001,73,68,day0
11-02-2024,07,206,LinkIT_360,111,4012,73,57783,day0
11-02-2024,07,206,LinkIT_360,23,,73,635,day0
11-02-2024,07,206,LinkIT_360,372,2001,72,3,day0
11-02-2024,07,206,LinkIT_360,6,,73,6,day0
11-02-2024,07,206,LinkIT_360,940,5031,73,27,day0
11-02-2024,07,206,LinkIT_360,941,2001,73,90,day0
11-02-2024,07,206,LinkIT_360,973,,73,69,day0
11-02-2024,07,206,LinkIT_360,987,2001,72,3,day0
11-02-2024,07,210,PT Metrane,111,4012,68,212,day0
11-02-2024,07,210,PT Metrane,601,,66,44,day0
11-02-2024,07,210,PT Metrane,938,2001,66,471,day0
11-02-2024,07,210,PT Metrane,940,5030,67,2,day0
11-02-2024,07,210,PT Metrane,941,2001,67,609,day0
11-02-2024,07,210,PT Metrane,949,2001,68,299,day0
11-02-2024,07,235,Akses Cipta Solusi,111,4012,67,2,day0
11-02-2024,07,235,Akses Cipta Solusi,938,2001,66,4,day0
11-02-2024,07,235,Akses Cipta Solusi,941,2001,67,6,day0
11-02-2024,07,237,Redision,938,2001,66,3,day0
11-02-2024,07,237,Redision,941,2001,67,4,day0
11-02-2024,07,239,GMS AG (bulk),938,2001,66,3820,day0
11-02-2024,07,239,GMS AG (bulk),940,5030,66,52,day0
11-02-2024,07,239,GMS AG (bulk),940,5031,66,108,day0
11-02-2024,07,240,Monty Mobile (bulk),938,2001,66,203,day0
11-02-2024,07,242,BPJS,111,4012,67,31,day0
11-02-2024,07,242,BPJS,41,,67,5,day0
11-02-2024,07,242,BPJS,940,5030,67,9,day0
11-02-2024,07,242,BPJS,940,5031,67,5,day0
11-02-2024,07,242,BPJS,941,2001,67,49,day0
11-02-2024,07,250,PT. Gloria Viva Nusantara,111,4012,73,415,day0
11-02-2024,07,250,PT. Gloria Viva Nusantara,23,,73,49484,day0
11-02-2024,07,250,PT. Gloria Viva Nusantara,6,,73,4,day0
11-02-2024,07,250,PT. Gloria Viva Nusantara,940,5031,73,2,day0
11-02-2024,07,250,PT. Gloria Viva Nusantara,941,2001,73,1,day0
11-02-2024,07,251,PCCW Vuclip VIU,938,2001,66,2,day0
11-02-2024,07,251,PCCW Vuclip VIU,941,2001,67,2,day0
11-02-2024,07,252,SahabatMudaKreatif,111,4012,73,63031,day0
11-02-2024,07,252,SahabatMudaKreatif,23,,73,41,day0
11-02-2024,07,252,SahabatMudaKreatif,372,2001,72,11,day0
11-02-2024,07,252,SahabatMudaKreatif,6,,73,31,day0
11-02-2024,07,252,SahabatMudaKreatif,9,,72,7,day0
11-02-2024,07,252,SahabatMudaKreatif,938,2001,66,43,day0
11-02-2024,07,252,SahabatMudaKreatif,940,5031,73,26,day0
11-02-2024,07,252,SahabatMudaKreatif,941,2001,73,191,day0
11-02-2024,07,252,SahabatMudaKreatif,973,,73,43,day0
11-02-2024,07,252,SahabatMudaKreatif,987,2001,72,11,day0
11-02-2024,07,253,PT. Evangeline Verto Indonesia,813,,66,1,day0
11-02-2024,07,254,8Elements,111,4012,73,30933,day0
11-02-2024,07,254,8Elements,23,,73,4429,day0
11-02-2024,07,254,8Elements,372,2001,72,2,day0
11-02-2024,07,254,8Elements,6,,73,129,day0
11-02-2024,07,254,8Elements,938,2001,66,6,day0
11-02-2024,07,254,8Elements,940,4010,73,4,day0
11-02-2024,07,254,8Elements,940,5031,73,17,day0
11-02-2024,07,254,8Elements,941,2001,73,70,day0
11-02-2024,07,254,8Elements,973,,73,2,day0
11-02-2024,07,254,8Elements,987,2001,72,2,day0
11-02-2024,07,257,PT. Aman Devloop Indonesia,938,2001,66,10,day0
11-02-2024,07,257,PT. Aman Devloop Indonesia,941,2001,73,13,day0
11-02-2024,07,258,Hypermind,938,2001,66,2,day0
11-02-2024,07,263,Artha_Ghani_Sempurna,111,4012,73,81172,day0
11-02-2024,07,263,Artha_Ghani_Sempurna,23,,73,383,day0
11-02-2024,07,263,Artha_Ghani_Sempurna,6,,73,1017,day0
11-02-2024,07,263,Artha_Ghani_Sempurna,940,4010,73,23,day0
11-02-2024,07,263,Artha_Ghani_Sempurna,940,5031,73,90,day0
11-02-2024,07,263,Artha_Ghani_Sempurna,941,2001,73,752,day0
11-02-2024,07,263,Artha_Ghani_Sempurna,973,,73,758,day0
11-02-2024,07,2836,Terminal Kreasi Nusantara,111,4012,73,58,day0
11-02-2024,07,2836,Terminal Kreasi Nusantara,23,,73,897,day0
11-02-2024,07,2836,Terminal Kreasi Nusantara,941,2001,73,2,day0
11-02-2024,07,2875,Mocoplus_Technology,111,4012,73,292,day0
11-02-2024,07,2875,Mocoplus_Technology,23,,73,11,day0
11-02-2024,07,2875,Mocoplus_Technology,941,2001,73,143,day0
11-02-2024,07,2895,KEE_Digital,111,4012,73,80,day0
11-02-2024,07,2895,KEE_Digital,372,2001,72,84,day0
11-02-2024,07,2895,KEE_Digital,6,,73,4,day0
11-02-2024,07,2895,KEE_Digital,9,,72,38,day0
11-02-2024,07,2895,KEE_Digital,940,5031,72,1,day0
11-02-2024,07,2895,KEE_Digital,941,2001,73,205,day0
11-02-2024,07,2895,KEE_Digital,987,2001,72,84,day0
11-02-2024,07,2915,18 Box Media,111,4012,73,52102,day0
11-02-2024,07,2915,18 Box Media,23,,73,582,day0
11-02-2024,07,2915,18 Box Media,372,2001,72,10,day0
11-02-2024,07,2915,18 Box Media,6,,73,10,day0
11-02-2024,07,2915,18 Box Media,9,,72,9,day0
11-02-2024,07,2915,18 Box Media,940,5031,73,104,day0
11-02-2024,07,2915,18 Box Media,941,2001,73,218,day0
11-02-2024,07,2915,18 Box Media,973,,73,178,day0
11-02-2024,07,2915,18 Box Media,987,2001,72,10,day0
11-02-2024,07,42,Access Mobile,41,,67,1,day0
11-02-2024,07,42,Access Mobile,938,2001,66,23,day0
11-02-2024,07,42,Access Mobile,941,2001,67,60,day0
11-02-2024,07,50,Triyakom,111,4012,67,7,day0
11-02-2024,07,50,Triyakom,111,4012,68,6,day0
11-02-2024,07,50,Triyakom,111,4012,73,102615,day0
11-02-2024,07,50,Triyakom,123,2001,72,32,day0
11-02-2024,07,50,Triyakom,23,,73,96,day0
11-02-2024,07,50,Triyakom,372,2001,72,50,day0
11-02-2024,07,50,Triyakom,372,,72,1,day0
11-02-2024,07,50,Triyakom,6,,73,353,day0
11-02-2024,07,50,Triyakom,9,,72,37,day0
11-02-2024,07,50,Triyakom,938,2001,66,74,day0
11-02-2024,07,50,Triyakom,940,4010,73,9,day0
11-02-2024,07,50,Triyakom,940,5030,67,1,day0
11-02-2024,07,50,Triyakom,940,5031,73,47,day0
11-02-2024,07,50,Triyakom,941,2001,67,798,day0
11-02-2024,07,50,Triyakom,941,2001,73,2670,day0
11-02-2024,07,50,Triyakom,949,2001,68,29,day0
11-02-2024,07,50,Triyakom,973,,73,539,day0
11-02-2024,07,50,Triyakom,987,2001,72,51,day0
11-02-2024,07,51,Utopia,111,4012,73,104294,day0
11-02-2024,07,51,Utopia,23,,73,3170,day0
11-02-2024,07,51,Utopia,372,2001,72,19,day0
11-02-2024,07,51,Utopia,6,,73,187,day0
11-02-2024,07,51,Utopia,9,,72,4,day0
11-02-2024,07,51,Utopia,940,4010,73,3,day0
11-02-2024,07,51,Utopia,940,5031,73,77,day0
11-02-2024,07,51,Utopia,941,2001,73,566,day0
11-02-2024,07,51,Utopia,973,,73,46,day0
11-02-2024,07,51,Utopia,987,2001,72,19,day0
11-02-2024,07,51,Utopia,991,,73,18,day0
11-02-2024,07,51,Utopia,998,,67,763,day0
11-02-2024,07,52,Falcon,111,4012,73,250229,day0
11-02-2024,07,52,Falcon,123,2001,72,12,day0
11-02-2024,07,52,Falcon,23,,73,13,day0
11-02-2024,07,52,Falcon,372,2001,72,1561,day0
11-02-2024,07,52,Falcon,6,,73,843,day0
11-02-2024,07,52,Falcon,9,,72,1541,day0
11-02-2024,07,52,Falcon,938,2001,66,179,day0
11-02-2024,07,52,Falcon,940,4010,73,8,day0
11-02-2024,07,52,Falcon,940,5031,66,1,day0
11-02-2024,07,52,Falcon,940,5031,72,11,day0
11-02-2024,07,52,Falcon,940,5031,73,88,day0
11-02-2024,07,52,Falcon,941,2001,73,4732,day0
11-02-2024,07,52,Falcon,973,,73,507,day0
11-02-2024,07,52,Falcon,987,2001,72,1561,day0
11-02-2024,07,69,Fortumo,111,4012,68,20,day0
11-02-2024,07,69,Fortumo,715,,67,2,day0
11-02-2024,07,69,Fortumo,938,2001,66,4,day0
11-02-2024,07,69,Fortumo,940,5030,67,1,day0
11-02-2024,07,69,Fortumo,941,2001,67,53,day0
11-02-2024,07,69,Fortumo,949,2001,68,17,day0
11-02-2024,07,70,Opera,123,2001,72,2,day0
11-02-2024,07,70,Opera,363,,67,1,day0
11-02-2024,07,74,Codapay,111,4012,68,34,day0
11-02-2024,07,74,Codapay,41,,67,1,day0
11-02-2024,07,74,Codapay,715,,67,14,day0
11-02-2024,07,74,Codapay,938,2001,66,2,day0
11-02-2024,07,74,Codapay,940,5030,67,5,day0
11-02-2024,07,74,Codapay,941,2001,67,400,day0
11-02-2024,07,74,Codapay,949,2001,68,138,day0
11-02-2024,07,75,ZingMKUows,813,,66,2,day0
11-02-2024,07,76,Line,111,4012,68,6,day0
11-02-2024,07,76,Line,949,2001,68,14,day0
11-02-2024,07,77,Celltick_Project,111,4012,73,103334,day0
11-02-2024,07,77,Celltick_Project,23,,73,135,day0
11-02-2024,07,77,Celltick_Project,372,2001,72,1,day0
11-02-2024,07,77,Celltick_Project,41,,67,3,day0
11-02-2024,07,77,Celltick_Project,6,,73,444,day0
11-02-2024,07,77,Celltick_Project,9,,72,6,day0
11-02-2024,07,77,Celltick_Project,938,2001,66,12,day0
11-02-2024,07,77,Celltick_Project,940,4010,73,14,day0
11-02-2024,07,77,Celltick_Project,940,5031,73,58,day0
11-02-2024,07,77,Celltick_Project,941,2001,73,2770,day0
11-02-2024,07,77,Celltick_Project,973,,73,128,day0
11-02-2024,07,77,Celltick_Project,987,2001,72,1,day0
11-02-2024,07,78,NetM_GooglePlay,111,4012,68,9491,day0
11-02-2024,07,78,NetM_GooglePlay,938,2001,66,410,day0
11-02-2024,07,78,NetM_GooglePlay,940,5030,66,1,day0
11-02-2024,07,78,NetM_GooglePlay,940,5031,66,5,day0
11-02-2024,07,78,NetM_GooglePlay,941,2001,67,379,day0
11-02-2024,07,78,NetM_GooglePlay,948,4010,68,1,day0
11-02-2024,07,78,NetM_GooglePlay,948,5030,68,2,day0
11-02-2024,07,78,NetM_GooglePlay,948,5031,68,39,day0
11-02-2024,07,78,NetM_GooglePlay,949,2001,68,378,day0
11-02-2024,07,,,10,,66,2,day0
11-02-2024,07,,,100,,67,1,day0
11-02-2024,07,,,102,,66,1,day0
11-02-2024,07,,,19,,66,2,day0
11-02-2024,08,100,MitraComm Ekasarana,111,4012,67,2960,day0
11-02-2024,08,100,MitraComm Ekasarana,41,,67,4,day0
11-02-2024,08,100,MitraComm Ekasarana,938,2001,66,13,day0
11-02-2024,08,100,MitraComm Ekasarana,940,4010,67,37,day0
11-02-2024,08,100,MitraComm Ekasarana,940,4012,66,3,day0
11-02-2024,08,100,MitraComm Ekasarana,940,5030,67,512,day0
11-02-2024,08,100,MitraComm Ekasarana,940,5031,67,23,day0
11-02-2024,08,100,MitraComm Ekasarana,941,2001,67,732,day0
11-02-2024,08,107,SPRINT_Strata Prima Internusa,111,4012,67,439,day0
11-02-2024,08,107,SPRINT_Strata Prima Internusa,938,2001,66,702,day0
11-02-2024,08,107,SPRINT_Strata Prima Internusa,940,4012,66,576,day0
11-02-2024,08,107,SPRINT_Strata Prima Internusa,940,5030,67,4,day0
11-02-2024,08,107,SPRINT_Strata Prima Internusa,941,2001,67,821,day0
11-02-2024,08,110,Jatis Mobile,111,4012,67,2,day0
11-02-2024,08,110,Jatis Mobile,938,2001,66,33,day0
11-02-2024,08,110,Jatis Mobile,941,2001,67,32,day0
11-02-2024,08,123,CP Nine Live,111,4012,73,1809,day0
11-02-2024,08,123,CP Nine Live,23,,73,5,day0
11-02-2024,08,123,CP Nine Live,6,,73,29,day0
11-02-2024,08,123,CP Nine Live,940,5031,73,19,day0
11-02-2024,08,123,CP Nine Live,941,2001,73,1868,day0
11-02-2024,08,134,Artajasa,111,4012,67,1,day0
11-02-2024,08,134,Artajasa,938,2001,66,11,day0
11-02-2024,08,134,Artajasa,940,4012,66,2,day0
11-02-2024,08,134,Artajasa,941,2001,67,10,day0
11-02-2024,08,137,Infinetworks CIMB Niaga,111,4012,67,103,day0
11-02-2024,08,137,Infinetworks CIMB Niaga,938,2001,66,21,day0
11-02-2024,08,137,Infinetworks CIMB Niaga,940,4010,67,2,day0
11-02-2024,08,137,Infinetworks CIMB Niaga,940,4012,66,10,day0
11-02-2024,08,137,Infinetworks CIMB Niaga,940,5030,67,13,day0
11-02-2024,08,137,Infinetworks CIMB Niaga,940,5031,66,1,day0
11-02-2024,08,137,Infinetworks CIMB Niaga,941,2001,67,46,day0
11-02-2024,08,150,Ayomobile,813,,66,1,day0
11-02-2024,08,152,Kreasi Media Karya_KMK,111,4012,67,5,day0
11-02-2024,08,152,Kreasi Media Karya_KMK,938,2001,66,6,day0
11-02-2024,08,152,Kreasi Media Karya_KMK,941,2001,67,1,day0
11-02-2024,08,153,Global Media Solusi,23,,73,338,day0
11-02-2024,08,154,GENFLIX,111,4012,73,63086,day0
11-02-2024,08,154,GENFLIX,6,,73,616,day0
11-02-2024,08,154,GENFLIX,938,2001,66,53,day0
11-02-2024,08,154,GENFLIX,940,4010,73,17,day0
11-02-2024,08,154,GENFLIX,940,5031,73,55,day0
11-02-2024,08,154,GENFLIX,941,2001,73,169,day0
11-02-2024,08,156,Emobile,111,4012,67,138,day0
11-02-2024,08,156,Emobile,41,,67,3,day0
11-02-2024,08,156,Emobile,601,503,66,1,day0
11-02-2024,08,156,Emobile,601,,66,21,day0
11-02-2024,08,156,Emobile,938,2001,66,40,day0
11-02-2024,08,156,Emobile,940,4010,67,1,day0
11-02-2024,08,156,Emobile,940,4012,66,16,day0
11-02-2024,08,156,Emobile,940,5030,67,2,day0
11-02-2024,08,156,Emobile,941,2001,67,189,day0
11-02-2024,08,164,Era Digital Media,111,4012,73,192719,day0
11-02-2024,08,164,Era Digital Media,23,,73,10,day0
11-02-2024,08,164,Era Digital Media,372,2001,72,6,day0
11-02-2024,08,164,Era Digital Media,6,,73,714,day0
11-02-2024,08,164,Era Digital Media,9,,72,2,day0
11-02-2024,08,164,Era Digital Media,938,2001,66,11,day0
11-02-2024,08,164,Era Digital Media,940,4010,73,18,day0
11-02-2024,08,164,Era Digital Media,940,5031,73,92,day0
11-02-2024,08,164,Era Digital Media,941,2001,73,3343,day0
11-02-2024,08,164,Era Digital Media,973,,73,1332,day0
11-02-2024,08,164,Era Digital Media,987,2001,72,6,day0
11-02-2024,08,166,Yatta Eracipta Solusi,111,4012,73,18088,day0
11-02-2024,08,166,Yatta Eracipta Solusi,23,,73,296,day0
11-02-2024,08,166,Yatta Eracipta Solusi,6,,73,51,day0
11-02-2024,08,166,Yatta Eracipta Solusi,938,2001,66,1,day0
11-02-2024,08,166,Yatta Eracipta Solusi,940,4010,73,3,day0
11-02-2024,08,166,Yatta Eracipta Solusi,940,5031,73,14,day0
11-02-2024,08,166,Yatta Eracipta Solusi,941,2001,73,89,day0
11-02-2024,08,166,Yatta Eracipta Solusi,973,,73,23,day0
11-02-2024,08,167,Triple One Global,938,2001,66,3,day0
11-02-2024,08,171,Forest Indo Niaga,940,4010,73,4,day0
11-02-2024,08,178,Saharjo enam sembilan,111,4012,73,257,day0
11-02-2024,08,178,Saharjo enam sembilan,23,,73,781,day0
11-02-2024,08,178,Saharjo enam sembilan,6,,73,10,day0
11-02-2024,08,178,Saharjo enam sembilan,940,5031,66,1,day0
11-02-2024,08,178,Saharjo enam sembilan,940,5031,73,2,day0
11-02-2024,08,178,Saharjo enam sembilan,941,2001,73,11,day0
11-02-2024,08,187,Sinergi Bestama Indonesia,111,4012,73,16556,day0
11-02-2024,08,187,Sinergi Bestama Indonesia,23,,73,129,day0
11-02-2024,08,187,Sinergi Bestama Indonesia,6,,73,88,day0
11-02-2024,08,187,Sinergi Bestama Indonesia,940,4010,73,3,day0
11-02-2024,08,187,Sinergi Bestama Indonesia,940,5031,73,12,day0
11-02-2024,08,187,Sinergi Bestama Indonesia,941,2001,73,47,day0
11-02-2024,08,187,Sinergi Bestama Indonesia,973,,73,6,day0
11-02-2024,08,188,PT. Panen Kita Mandiri,111,4012,73,636,day0
11-02-2024,08,188,PT. Panen Kita Mandiri,23,,73,1173,day0
11-02-2024,08,188,PT. Panen Kita Mandiri,6,,73,10,day0
11-02-2024,08,188,PT. Panen Kita Mandiri,940,4010,73,1,day0
11-02-2024,08,188,PT. Panen Kita Mandiri,940,5031,73,1,day0
11-02-2024,08,188,PT. Panen Kita Mandiri,941,2001,73,13,day0
11-02-2024,08,191,Digital HUB Accenture,938,2001,66,22,day0
11-02-2024,08,191,Digital HUB Accenture,941,2001,67,33,day0
11-02-2024,08,193,PT Festival Digital Nusantara,938,2001,66,10,day0
11-02-2024,08,193,PT Festival Digital Nusantara,941,2001,73,4,day0
11-02-2024,08,198,VIU,941,2001,67,610,day0
11-02-2024,08,200,PT. Distribution Oriented Technologies,111,4012,73,27,day0
11-02-2024,08,200,PT. Distribution Oriented Technologies,938,2001,66,1,day0
11-02-2024,08,200,PT. Distribution Oriented Technologies,941,2001,73,29,day0
11-02-2024,08,200,PT. Distribution Oriented Technologies,973,,73,1,day0
11-02-2024,08,206,LinkIT_360,111,4012,73,55391,day0
11-02-2024,08,206,LinkIT_360,23,,73,520,day0
11-02-2024,08,206,LinkIT_360,372,2001,72,1,day0
11-02-2024,08,206,LinkIT_360,6,,73,5,day0
11-02-2024,08,206,LinkIT_360,938,2001,66,3,day0
11-02-2024,08,206,LinkIT_360,940,5031,73,18,day0
11-02-2024,08,206,LinkIT_360,941,2001,73,200,day0
11-02-2024,08,206,LinkIT_360,973,,73,211,day0
11-02-2024,08,206,LinkIT_360,987,2001,72,1,day0
11-02-2024,08,210,PT Metrane,111,4012,68,204,day0
11-02-2024,08,210,PT Metrane,601,500,66,1,day0
11-02-2024,08,210,PT Metrane,601,,66,56,day0
11-02-2024,08,210,PT Metrane,938,2001,66,430,day0
11-02-2024,08,210,PT Metrane,941,2001,67,599,day0
11-02-2024,08,210,PT Metrane,949,2001,68,264,day0
11-02-2024,08,235,Akses Cipta Solusi,111,4012,67,5,day0
11-02-2024,08,235,Akses Cipta Solusi,938,2001,66,4,day0
11-02-2024,08,235,Akses Cipta Solusi,940,4012,66,1,day0
11-02-2024,08,235,Akses Cipta Solusi,941,2001,67,6,day0
11-02-2024,08,237,Redision,938,2001,66,1,day0
11-02-2024,08,237,Redision,941,2001,67,2,day0
11-02-2024,08,239,GMS AG (bulk),938,2001,66,4938,day0
11-02-2024,08,239,GMS AG (bulk),940,4010,66,1,day0
11-02-2024,08,239,GMS AG (bulk),940,5030,66,69,day0
11-02-2024,08,239,GMS AG (bulk),940,5031,66,109,day0
11-02-2024,08,240,Monty Mobile (bulk),938,2001,66,222,day0
11-02-2024,08,242,BPJS,111,4012,67,105,day0
11-02-2024,08,242,BPJS,41,,67,3,day0
11-02-2024,08,242,BPJS,940,4010,67,2,day0
11-02-2024,08,242,BPJS,940,5030,67,2,day0
11-02-2024,08,242,BPJS,940,5031,67,2,day0
11-02-2024,08,242,BPJS,941,2001,67,126,day0
11-02-2024,08,250,PT. Gloria Viva Nusantara,123,2001,72,2,day0
11-02-2024,08,252,SahabatMudaKreatif,111,4012,73,62418,day0
11-02-2024,08,252,SahabatMudaKreatif,23,,73,232,day0
11-02-2024,08,252,SahabatMudaKreatif,372,2001,72,17,day0
11-02-2024,08,252,SahabatMudaKreatif,6,,73,401,day0
11-02-2024,08,252,SahabatMudaKreatif,9,,72,19,day0
11-02-2024,08,252,SahabatMudaKreatif,938,2001,66,1,day0
11-02-2024,08,252,SahabatMudaKreatif,940,4010,73,6,day0
11-02-2024,08,252,SahabatMudaKreatif,940,5031,73,67,day0
11-02-2024,08,252,SahabatMudaKreatif,941,2001,73,102,day0
11-02-2024,08,252,SahabatMudaKreatif,973,,73,74,day0
11-02-2024,08,252,SahabatMudaKreatif,987,2001,72,17,day0
11-02-2024,08,254,8Elements,111,4012,73,46351,day0
11-02-2024,08,254,8Elements,23,,73,917,day0
11-02-2024,08,254,8Elements,372,2001,72,2,day0
